event_id_1pd,date,n_reports,event_ids_matching,sources_matching,source_urls,target_classes,target_terms,attack_terms,geonameid,asciiname,ADM1_NAME,ADM2_NAME,longitude,latitude,location_bucket,location_method,nearest_ru_distance_km,nearest_ru_geonameid,nearest_ru_name,a_ukr_init_field,a_ukr_init,a_ukr_field,a_ukr,a_rus_init_field,a_rus_init,a_rus_field,a_rus,ua_actor_text,ru_scope_text,representative_text,Stage1Triage,CandidateCensusComplete
58290,20240114,1,1723818,unian,https://www.unian.ua/war/ataka-na-aerodrom-saki-likvidovano-rosiyskogo-pidpolkovnika-chornobrivogo-12510867.html,STRATEGIC_AIRBASE,аеродром,атак,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"В Криму під час атаки на аеродром """"задвохсотили"""" топ-окупанта (фото)",REVIEW,FALSE
248848,20240117,3,926664,ria,https://ria.ru/20240117/sklad-1921762382.html,AMMUNITION_ARSENAL,склад с боеприпас,уничтож,709930,Dnipro,Dnipropetrovs'k,Dnipropetrovs'ka,35.046181,48.464717,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,Артиллеристы уничтожили склад с боеприпасами ВСУ на правом берегу Днепра,MACHINE_NONCANDIDATE,FALSE
63441,20240118,1,930351,espreso,https://espreso.tv/peremoga-ukraini-peremozhni-novini-694-dnya-viyni-gur-atakuvalo-naftoviy-terminal-u-rf-a-v-sevastopoli-zatonuv-korabel-okupantiv,FUEL_STORAGE_TERMINAL,нафтовий термінал,атак,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"Переможні новини 694-го дня війни: ГУР атакувало нафтовий термінал у РФ, а в Севастополі затонув корабель окупантів",REVIEW,FALSE
337844,20240127,1,957256,ria,https://ria.ru/20240127/ukraina-1923828667.html,PIPELINE_PUMPING,трубопровод,поврежд,10361692,Demianivka,Dnipropetrovs'k,Shyrokivs'kyi,33.156188,47.683323,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Часть Кривого Рога осталась без тепла из-за повреждения трубопровода,MACHINE_NONCANDIDATE,FALSE
341063,20240127,1,957257,ria,https://ria.ru/20240127/ukraina-1923828667.html,PIPELINE_PUMPING,трубопровод,поврежд,11147681,Kryvyy Rih,Dnipropetrovs'k,KryvyiRig,33.442544,47.919883,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Часть Кривого Рога осталась без тепла из-за повреждения трубопровода,MACHINE_NONCANDIDATE,FALSE
63470,20240128,1,957756,espreso,https://espreso.tv/viyna-z-rosiyeyu-pozhezha-u-moskvi-guchni-vibukhi-u-sevastopoli-ta-ataka-droniv-na-naftobazu-u-krasnodarskomu-krai-de-u-rosiyan-vibukhalo-ta-palalo-tsogo-tizhnya,FUEL_STORAGE_TERMINAL,нафтобаз,Пожеж|атак|вибух|дрон,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"Пожежа у Москві, гучні вибухи у Севастополі та атака дронів на нафтобазу в Краснодарському краї: де у росіян вибухало та палало цього тижня",REVIEW,FALSE
248910,20240130,1,962513,ria,https://ria.ru/20240130/desant-1924262587.html,AMMUNITION_ARSENAL,склады с ГСМ и боеприпас,уничтож,709930,Dnipro,Dnipropetrovs'k,Dnipropetrovs'ka,35.046181,48.464717,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,Десант уничтожил на правом берегу Днепра склады с ГСМ и боеприпасами ВСУ,MACHINE_NONCANDIDATE,FALSE
58375,20240130,1,962961,espreso,https://espreso.tv/viyna-z-rosiyeyu-u-rosii-zayavili-pro-ataku-21-bezpilotnika-na-4-regioni-rf-ta-krim,FUEL_STORAGE_TERMINAL,нафтобаз,атак|безпілот,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,Росіяни заявили про атаку 21 безпілотника на 4 регіони РФ та Крим: ЗМІ пишуть про падіння БПЛА на територію нафтобази у Калузі,REVIEW,FALSE
63477,20240131,1,965531,espreso,https://espreso.tv/viyna-z-rosiyeyu-u-sevastopoli-pozhezha-v-rayoni-aerodromu-belbek-okupanti-zayavili-pro-robotu-ppo,STRATEGIC_AIRBASE,аеродром,пожеж,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,У Севастополі пожежа в районі аеродрому Бельбек. Окупанти заявили про роботу ППО,REVIEW,FALSE
120163,20240131,1,1257627,liveuamap,https://t.me/Crimeanwind/53031,STRATEGIC_AIRBASE,аеродром,вибух,701419,Mekenziievi Hory,Sevastopol',Nakhimovs'kyi,33.57423,44.6626,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,Повідомляється про вибухи біля аеродрому Бельбек під Севастополем,REVIEW,FALSE
58381,20240131,2,1685856,pravdaua,https://www.pravda.com.ua/news/2024/01/31/7439735/,STRATEGIC_AIRBASE,аеродром,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"У кількох містах Криму пролунали вибухи, над аеродромом """"Бельбек"""" видно дим – ЗМІ.",REVIEW,FALSE
132888,20240131,1,1847451,liveuamap,https://t.me/Crimeanwind/53088,STRATEGIC_AIRBASE,аеродром,знищ|пошкодж|ракет|удар,702463,Liubymivka,Sevastopol',Nakhimovs'kyi,33.57061,44.69037,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,Повідомляється про знищення радару і пошкодження літаків на аеродромі Бельбек в результаті ракетного удару,REVIEW,FALSE
120162,20240131,1,1847462,liveuamap,https://t.me/Crimeanwind/53031,STRATEGIC_AIRBASE,аеродром,вибух,701419,Mekenziievi Hory,Sevastopol',Nakhimovs'kyi,33.57423,44.6626,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Повідомляється про вибухи біля аеродрому Бельбек під Севастополем,REVIEW,FALSE
120164,20240201,1,1257867,liveuamap,https://t.me/Crimeanwind/53031,STRATEGIC_AIRBASE,аеродром,вибух,701419,Mekenziievi Hory,Sevastopol',Nakhimovs'kyi,33.57423,44.6626,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Повідомляється про вибухи біля аеродрому Бельбек під Севастополем,REVIEW,FALSE
132889,20240201,1,1847701,liveuamap,https://t.me/Crimeanwind/53088,STRATEGIC_AIRBASE,аеродром,знищ|пошкодж|ракет|удар,702463,Liubymivka,Sevastopol',Nakhimovs'kyi,33.57061,44.69037,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,Повідомляється про знищення радару і пошкодження літаків на аеродромі Бельбек в результаті ракетного удару,REVIEW,FALSE
120165,20240201,1,1847712,liveuamap,https://t.me/Crimeanwind/53031,STRATEGIC_AIRBASE,аеродром,вибух,701419,Mekenziievi Hory,Sevastopol',Nakhimovs'kyi,33.57423,44.6626,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Повідомляється про вибухи біля аеродрому Бельбек під Севастополем,REVIEW,FALSE
63484,20240204,1,975679,espreso,https://espreso.tv/viyna-z-rosiyeyu-ataka-na-naftopererobni-zavodi-na-teritorii-rf-ta-pozhezha-u-sevastopoli-bilya-belbeku-de-u-rosiyan-vibukhalo-ta-palalo-tsogo-tizhnya,REFINING_PETROCHEM_GAS,нафтоперероб,Атак|вибух|знищ|пожеж,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,"Атака на нафтопереробні заводи на території РФ, пожежа в Севастополі біля Бельбеку та знищений катер: де у росіян вибухало та палало цього тижня",REVIEW,FALSE
89735,20240206,1,1258433,liveuamap,https://x.com/Osinttechnical/status/1754897963820646729,STRATEGIC_AIRBASE,аеродром,ракет,698380,Orlovka,Sevastopol',Nakhimovs'kyi,33.56914,44.70527,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,TRUE,FALSE,"Кадри двох українських крилатих ракет Шторм Шадо/Скальп, що пролітають прямо над російською батареєю С-400 у західному Криму, коли вони прямують до аеродрому Бельбек, 31 січня",REVIEW,FALSE
89734,20240206,1,1848302,liveuamap,https://x.com/Osinttechnical/status/1754897963820646729,STRATEGIC_AIRBASE,аеродром,ракет,698380,Orlovka,Sevastopol',Nakhimovs'kyi,33.56914,44.70527,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,"Кадри двох українських крилатих ракет Шторм Шадо/Скальп, що пролітають прямо над російською батареєю С-400 у західному Криму, коли вони прямують до аеродрому Бельбек, 31 січня",REVIEW,FALSE
89737,20240207,1,1258655,liveuamap,https://x.com/Osinttechnical/status/1754897963820646729,STRATEGIC_AIRBASE,аеродром,ракет,698380,Orlovka,Sevastopol',Nakhimovs'kyi,33.56914,44.70527,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,TRUE,FALSE,"Кадри двох українських крилатих ракет Шторм Шадо/Скальп, що пролітають прямо над російською батареєю С-400 у західному Криму, коли вони прямують до аеродрому Бельбек, 31 січня",REVIEW,FALSE
89736,20240207,1,1848527,liveuamap,https://x.com/Osinttechnical/status/1754897963820646729,STRATEGIC_AIRBASE,аеродром,ракет,698380,Orlovka,Sevastopol',Nakhimovs'kyi,33.56914,44.70527,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,"Кадри двох українських крилатих ракет Шторм Шадо/Скальп, що пролітають прямо над російською батареєю С-400 у західному Криму, коли вони прямують до аеродрому Бельбек, 31 січня",REVIEW,FALSE
58444,20240210,1,990955,espreso,https://espreso.tv/viyna-z-rosiyeyu-britanska-rozvidka-otsinila-naslidki-udaru-po-aerodromu-belbek-u-krimu,STRATEGIC_AIRBASE,аеродром,удар,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Британська розвідка оцінила наслідки удару по аеродрому Бельбек у Криму,REVIEW,FALSE
214916,20240212,2,996022|996044,espreso|interfaxua,https://espreso.tv/viyna-z-rosiyeyu-udar-rf-po-naftobazi-v-kharkovi-v-navkolishne-seredovishche-viteklo-blizko-3-tis-tonn-produktiv|https://interfax.com.ua/news/general/966600.html,FUEL_STORAGE_TERMINAL,нафтобаз,Удар|атак|дрон|пожеж,706483,Kharkiv,Kharkiv,Kharkivs'ka,36.231202,49.992167,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"Удар РФ по нафтобазі в Харкові: в навколишнє середовище витекло близько 3 тис. тонн продуктів || Рятувальники загасили пожежу на нафтобазі в Харкові, спровоковану атакою дронів - ДСНС",MACHINE_NONCANDIDATE,FALSE
214918,20240212,1,996061,interfaxua,https://interfax.com.ua/news/general/966741.html,FUEL_STORAGE_TERMINAL,нафтобаз,дрон,706483,Kharkiv,Kharkiv,Kharkivs'ka,36.231202,49.992167,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,У Харкові внаслідок влучення ворожих дронів по нафтобазі в довкілля потрапило близько 3 тис. тон нафтопродуктів,MACHINE_NONCANDIDATE,FALSE
248983,20240212,2,998077,ria,https://ria.ru/20240212/elektropodstantsiya-1926775638.html,ENERGY_GRID_SUPPORT,подстанц,взрыв,709930,Dnipro,Dnipropetrovs'k,Dnipropetrovs'ka,35.046181,48.464717,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,В Днепропетровской области из-за взрывов пострадала электроподстанция,MACHINE_NONCANDIDATE,FALSE
248988,20240212,2,1650457|1686144,liga|pravdaua,https://news.liga.net/politics/news/rossiya-udarila-shahedami-po-dnepropetrovskoy-oblasti-prilety-po-podstantsii-blekaut|https://www.epravda.com.ua/publications/2024/02/12/709772/,ENERGY_GRID_SUPPORT,подстанц|підстанц,дрон|удар,709930,Dnipro,Dnipropetrovs'k,Dnipropetrovs'ka,35.046181,48.464717,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,"Россия ударила """"шахедами"""" по Днепропетровской области. Прилеты по подстанции, блекаут || Державні банки готують до продажу: хто претендує на Сенс та Укргазбанк. В ніч на 12 лютого росіяни пошкодили дронами підстанцію """"Укренерго"""" на Дніпропетровщині, без світла залишалися понад 53 тисячі абонентів, зокрема сім шахт, де перебувала понад 1 тисяча працівників.",MACHINE_NONCANDIDATE,FALSE
214913,20240212,2,1686126,pravdaua,https://www.pravda.com.ua/news/2024/02/12/7441556/,FUEL_STORAGE_TERMINAL,нафтобаз,удар,706483,Kharkiv,Kharkiv,Kharkivs'ka,36.231202,49.992167,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,У Харкові через удар по нафтобазі забруднено 10 тис. кв м землі.,MACHINE_NONCANDIDATE,FALSE
248987,20240212,1,1686145,pravdaua,https://www.epravda.com.ua/news/2024/02/12/709781/,ENERGY_GRID_SUPPORT,підстанц,атак,709930,Dnipro,Dnipropetrovs'k,Dnipropetrovs'ka,35.046181,48.464717,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,"Ворог вночі атакував підстанцію """"Укренерго"""" на Дніпропетровщині. Світова економіка продовжує зростати і демонструвати стійкість перед різними війнами та геополітичними кризами, однак конфлікт на Близькому Сході матиме ширші наслідки.",MACHINE_NONCANDIDATE,FALSE
214932,20240215,1,1003836,espreso,https://espreso.tv/viyna-z-rosiyeyu-vodoyu-z-richok-sverdlovin-i-krinits-radyat-ne-koristuvatisya-deputatka-oblradi-kuts-pro-naslidki-udaru-rf-po-naftobazi-v-kharkovi,FUEL_STORAGE_TERMINAL,нафтобаз,удар,706483,Kharkiv,Kharkiv,Kharkivs'ka,36.231202,49.992167,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"Водою з річок, свердловин і криниць радять не користуватися: депутатка облради Куц про наслідки удару РФ по нафтобазі в Харкові",MACHINE_NONCANDIDATE,FALSE
79250,20240215,1,1005869,ria,https://ria.ru/20240215/podstantsiya-1927499369.html,ENERGY_GRID_SUPPORT,подстанц,пожар,696032,Pustomyty,L'viv,Pustomytivs'kyi,23.916737,49.717495,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,В Львовской области Украины произошел пожар на электрической подстанции,MACHINE_NONCANDIDATE,FALSE
186547,20240215,1,1686197,pravdaua,https://www.epravda.com.ua/news/2024/02/15/710000/,FUEL_STORAGE_TERMINAL,нафтобаз,удар,705183,Slobozhans'ke,Kharkiv,Zmiïvs'kyi,36.505117,49.61494,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Збитки довкіллю від удару РФ по нафтобазі на Харківщині сягнули понад 30 мільйонів.,MACHINE_NONCANDIDATE,FALSE
136141,20240215,3,1686211,pravdaua,https://www.pravda.com.ua/news/2024/02/15/7442004/,ENERGY_GRID_SUPPORT,підстанц,Ракет|знищ,702550,Lviv,L'viv,L'vivs'ka,24.029898,49.839323,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,"Ракети РФ знищили електропідстанцію у Львові, пошкодили об'єкти інфраструктури в Запоріжжі й Дніпрі.",MACHINE_NONCANDIDATE,FALSE
15031,20240215,1,1686212,pravdaua,https://www.pravda.com.ua/news/2024/02/15/7442004/,ENERGY_GRID_SUPPORT,підстанц,Ракет|знищ,687700,Zaporizhzhya,Zaporizhzhya,Zaporiz'ka,35.138851,47.838312,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,"Ракети РФ знищили електропідстанцію у Львові, пошкодили об'єкти інфраструктури в Запоріжжі й Дніпрі.",MACHINE_NONCANDIDATE,FALSE
249017,20240215,1,1686213,pravdaua,https://www.pravda.com.ua/news/2024/02/15/7442004/,ENERGY_GRID_SUPPORT,підстанц,Ракет|знищ,709930,Dnipro,Dnipropetrovs'k,Dnipropetrovs'ka,35.046181,48.464717,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,"Ракети РФ знищили електропідстанцію у Львові, пошкодили об'єкти інфраструктури в Запоріжжі й Дніпрі.",MACHINE_NONCANDIDATE,FALSE
186559,20240216,1,1006407,espreso,https://espreso.tv/ekonomika-zbitki-dovkillyu-vnaslidok-udaru-rf-po-naftobazi-na-kharkivshchini-otsinili-v-ponad-30-mln-grn,FUEL_STORAGE_TERMINAL,нафтобаз,удар,705183,Slobozhans'ke,Kharkiv,Zmiïvs'kyi,36.505117,49.61494,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Збитки довкіллю внаслідок удару РФ по нафтобазі на Харківщині оцінили в понад 30 млн грн,MACHINE_NONCANDIDATE,FALSE
214936,20240216,1,1724596,unian,https://www.unian.ua/ecology/udar-po-naftobazi-u-harkovi-namagayutsya-vryatuvati-richku-vid-zabrudnennya-benzinom-foto-novini-harkova-12546000.html,FUEL_STORAGE_TERMINAL,нафтобаз,Удар,706483,Kharkiv,Kharkiv,Kharkivs'ka,36.231202,49.992167,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Удар по нафтобазі: у Харкові намагаються врятувати річку від забруднення бензином (фото),MACHINE_NONCANDIDATE,FALSE
