event_id_1pd,date,n_reports,event_ids_matching,sources_matching,source_urls,target_classes,target_terms,attack_terms,geonameid,asciiname,ADM1_NAME,ADM2_NAME,longitude,latitude,location_bucket,location_method,nearest_ru_distance_km,nearest_ru_geonameid,nearest_ru_name,a_ukr_init_field,a_ukr_init,a_ukr_field,a_ukr,a_rus_init_field,a_rus_init,a_rus_field,a_rus,ua_actor_text_terms,ru_scope_text_terms,representative_text,TriageStatus,TriageReason,CandidateCensusComplete,ScopeAuto,ScopeReason,EventFormAuto,EventFormReason,ExactReportDuplicateCluster,TriagePriority,ManualReviewRequired,DedupeClusterID,DedupeDecision,CanonicalEventID1pd,DedupeBasis,EventLevelDedupeStatus
52879,20220515,1,1247941,nv,https://nv.ua/ukr/ukraine/events/aerodrom-belbek-u-krimu-suputniki-zafiksuvali-pozhezhi-pislya-ataki-15-travnya-50418414.html,STRATEGIC_AIRBASE,аеродром,Вибух|атак|пожеж,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Вибухи в Криму: на аеродромі Бельбек почалися пожежі після нічної атаки ATACMS,REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE,CRIMEA_SEVASTOPOL,CRIMEA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P4_CRIMEA,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,52879,NO_EXACT_REPORT_DUPLICATE,PENDING
52880,20220515,2,1247959,nv,https://nv.ua/ukr/ukraine/events/krim-15-travnya-raketi-atacms-mogli-pociliti-u-vinishchuvachi-mig-31-zmi-50418496.html,STRATEGIC_AIRBASE,аеродром,атак,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,Сили оборон,,Нічна атака на аеродром Бельбек у Криму: Сили оборони могли поцілити у МіГ-31 — Defence Express,REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE,CRIMEA_SEVASTOPOL,CRIMEA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P4_CRIMEA,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,52880,NO_EXACT_REPORT_DUPLICATE,PENDING
52882,20220515,1,1247931,militarnyy,https://mil.in.ua/uk/news/zbrojni-syly-ukrayiny-atakuvaly-aviabazu-belbek-u-krymu/,STRATEGIC_AIRBASE,авіабаз,атак|ракет,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,Збройн|Україн,,"Збройні Сили України атакували авіабазу Бельбек у Криму. У ніч на 15 травня Збройні Сили України атакували балістичними ракетами ATACMS авіабазу Бельбек у тимчасово окупованому Криму.  Про це повідомляє...",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE,CRIMEA_SEVASTOPOL,CRIMEA_TEXT,FRESH_ATTACK_WORDING,FRESH_ATTACK_CUE,,P4_CRIMEA,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,52882,NO_EXACT_REPORT_DUPLICATE,PENDING
52887,20220516,9,1250632|1250645|1250714,militarnyy|nv,https://mil.in.ua/uk/news/zsu-nanesly-raketni-udary-po-vijskovym-aerodromam-v-krymu/|https://nv.ua/ukr/ukraine/events/ataka-na-aviabazu-belbek-ukrajinski-sili-urazili-rosiyski-mig-31-foto-50419129.html|https://nv.ua/ukr/ukraine/events/u-krimu-15-travnya-bulo-poshkodzheno-golovniy-artileriyskiy-sklad-aerodromu-belbek-atesh-50418784.html,STRATEGIC_AIRBASE,авіабаз|аеродром,атак|пошкодж|ракет|удар,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,ЗСУ,,"ЗСУ завдали ракетних ударів по військових аеродромах у Криму. У ніч з 15 на 16 травня російські військові авіабази Бельбек та Гвардійське були атаковані балістичними ракетами. Про це повідомляють місцеві меді... || Унаслідок атаки на Крим було пошкоджено артилерійський склад аеродрому Бельбек — АТЕШ || З’явились супутникові знімки атаки на військовий аеродром Бельбек в окупованому Криму — фото",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE,CRIMEA_SEVASTOPOL,CRIMEA_TEXT,FOLLOWUP_OR_AFTERMATH,FOLLOWUP_CUE_NO_FRESH_VERB,,P4_CRIMEA,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,52887,NO_EXACT_REPORT_DUPLICATE,PENDING
52897,20220517,1,1253273,nv,https://nv.ua/ukr/world/countries/u-rosiji-zayavili-pro-ataku-bilsh-nizh-100-bpla-na-krim-i-regioni-rf-50419160.html,REFINING_PETROCHEM_GAS,НПЗ,Атак|дрон,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"Атаки на НПЗ і Крим: у РФ заявили, що «збили» понад 100 БПЛА і шість морських дронів",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE,CRIMEA_SEVASTOPOL,CRIMEA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P4_CRIMEA,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,52897,NO_EXACT_REPORT_DUPLICATE,PENDING
62183,20220517,3,1253263,militarnyy,https://mil.in.ua/uk/news/vnochi-na-sevastopol-bula-zdijsnena-masova-ataka-droniv/,ENERGY_GRID_SUPPORT,підстанц,атак|дрон,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"Вночі на Севастополь була здійснена масова атака дронів. Уночі на Севастополь була здійснена масова атака дронів, уламки яких пошкодили підстанції.  Про це повідомляють росЗМІ.  Внаслідок масової атак...",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE,CRIMEA_SEVASTOPOL,CRIMEA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P4_CRIMEA,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,62183,NO_EXACT_REPORT_DUPLICATE,PENDING
85815,20220517,1,65523,liveuamap,https://t.me/hueviykharkov/60325,AMMUNITION_ARSENAL,склади російських боєприпас,знищ,697503,Peski,Kharkiv,Iziums'kyi,37.24713,49.18774,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Peski,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,Збройн|Україн,,Збройні сили України знищили склади російських боєприпасів поблизу Ізюма та на Херсонщині,REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UKRAINE_OCCUPIED_OTHER,OCCUPIED_UA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,EXACT2022-0015,P5_OCCUPIED_UA_OTHER,TRUE,EXACT2022-0015,CANONICAL,85815,EXACT_SOURCE_URL_AND_REPRESENTATIVE_TEXT,PENDING
195926,20220518,1,1640614,liga,https://news.liga.net/politics/news/pod-hersonom-u-pyatihatki-i-stepanovki-unichtojeny-dva-vrajeskih-sklada-boepripasov-ok-yug,AMMUNITION_ARSENAL,склада боеприпас,уничтож,706448,Kherson,Kherson,Khersons'ka,32.614962,46.640319,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kherson,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"Под Херсоном, у Пятихаток и Степановки уничтожены два вражеских склада боеприпасов – ОК Юг",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UKRAINE_OCCUPIED_OTHER,OCCUPIED_UA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P5_OCCUPIED_UA_OTHER,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,195926,NO_EXACT_REPORT_DUPLICATE,PENDING
195929,20220518,1,1753411,liveuamap,https://t.me/UkraineNow/11817,STRATEGIC_AIRBASE,аеродром,удар,706448,Kherson,Kherson,Khersons'ka,32.614962,46.640319,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kherson,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,Україн,,"Українська авіація та артилерія завдали 100 ударів по позиціях Росії в Херсонській області, в тому числі по аеродромі Чорнобаївка",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UKRAINE_OCCUPIED_OTHER,OCCUPIED_UA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P5_OCCUPIED_UA_OTHER,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,195929,NO_EXACT_REPORT_DUPLICATE,PENDING
52908,20220518,19,1273035,nv,https://nv.ua/ukr/ukraine/events/ataka-na-aerodrom-belbek-u-krimu-britanska-rozvidka-nazvala-naslidki-dlya-rosiji-50419533.html,STRATEGIC_AIRBASE,авіабаз,удар,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Британська розвідка розповіла про наслідки удару по авіабазі Бельбек у Криму,REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE,CRIMEA_SEVASTOPOL,CRIMEA_TEXT,FOLLOWUP_OR_AFTERMATH,FOLLOWUP_CUE_NO_FRESH_VERB,,P4_CRIMEA,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,52908,NO_EXACT_REPORT_DUPLICATE,PENDING
42528,20220519,1,1662103,pravdaua,https://www.pravda.com.ua/news/2022/05/19/7347132/,ENERGY_GRID_SUPPORT,підстанц,пошкодж,692194,Sumy,Sumy,Sums'ka,34.802764,50.91198,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Sumy,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"Регіони: на Луганщині пошкодили останню підстанцію, в Авдіївці – залізничну інфраструктуру. Сумська, Харківська, Дніпропетровська, Херсонська, Миколаївська області продовжують зазнавати обстрілів, у Луганській та Донецькій областях вогонь не припиняється, Луганщина залишилася без світла, в Авдіївці пошкоджено залізничну інфраструктуру.",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UKRAINE_OCCUPIED_OTHER,OCCUPIED_UA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,EXACT2022-0016,P5_OCCUPIED_UA_OTHER,TRUE,EXACT2022-0016,CANONICAL,42528,EXACT_SOURCE_URL_AND_REPRESENTATIVE_TEXT,PENDING
52990,20220526,8,1292714,militarnyy,https://mil.in.ua/uk/news/z-yavylys-suputnykovi-znimky-naslidkiv-udaru-po-punktu-zv-yazku-v-krymu/,MILITARY_COMMS_SPACE,"супутникові знімки наслідків удару по пункту зв’язку в Криму . У мережі з'явились супутникові знімки, які демонструють наслідки удару по пункту зв",удар,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"З’явились супутникові знімки наслідків удару по пункту зв’язку в Криму . У мережі з'явились супутникові знімки, які демонструють наслідки удару по пункту зв'язку ФСБ РФ поблизу села Семидвір'я під Алуштою  Про це повід...",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE,CRIMEA_SEVASTOPOL,CRIMEA_TEXT,FOLLOWUP_OR_AFTERMATH,FOLLOWUP_CUE_NO_FRESH_VERB,,P4_CRIMEA,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,52990,NO_EXACT_REPORT_DUPLICATE,PENDING
236180,20220529,1,1700781,unian,https://www.unian.ua/war/v-okupovanomu-donecku-vibuhnuv-sklad-boyepripasiv-rosiyskih-viysk-foto-video-novini-vtorgnennya-rosiji-v-ukrajinu-11845950.html,AMMUNITION_ARSENAL,склад боєприпас,вибух,709717,Donetsk,Donets'k,Donets'ka,37.80285,48.015884,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Donetsk,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"В окупованому Донецьку вибухнув склад боєприпасів російських військ (фото, відео)",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UKRAINE_OCCUPIED_OTHER,OCCUPIED_UA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P5_OCCUPIED_UA_OTHER,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,236180,NO_EXACT_REPORT_DUPLICATE,PENDING
53027,20220530,1,1303734,nv,https://nv.ua/ukr/ukraine/events/krim-rosiyani-vidnovlyuyut-nediyuchi-aerodromi-dlya-perekidannya-svoyeji-aviaciji-50423260.html,STRATEGIC_AIRBASE,аеродром,атак,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,україн,,"Росіяни відновлюють у Криму недіючі аеродроми, щоб «сховати» там свою авіацію від українських атак — партизани",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE,CRIMEA_SEVASTOPOL,CRIMEA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P4_CRIMEA,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,53027,NO_EXACT_REPORT_DUPLICATE,PENDING
53087,20220607,18,1324286,nv,https://nv.ua/ukr/world/countries/p-yat-bpla-atakuvali-transformatornu-pidstanciyu-u-krasnodarskomu-kraji-7-chervnya-novini-rosiji-50425262.html,ENERGY_GRID_SUPPORT,підстанц,атак,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,Краснодар,"У Краснодарському краї БПЛА атакували електропідстанцію, яка живить Крим — росЗМІ",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE,CONFLICT_OR_COMPOSITE,CRIMEA_AND_RUSSIA_TEXT,FRESH_ATTACK_WORDING,FRESH_ATTACK_CUE,,P3_SCOPE_CONFLICT_COMPOSITE,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,53087,NO_EXACT_REPORT_DUPLICATE,PENDING
196171,20220608,1,1756238,liveuamap,https://t.me/lumsrc/1710,AMMUNITION_ARSENAL,арсенал,удар,706448,Kherson,Kherson,Khersons'ka,32.614962,46.640319,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kherson,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,ЗСУ|Україн,,"Українські гелікоптери завдали авіаударів по зборах російських військ у Херсонській області, а військові літаки – по арсеналах боєприпасів у Миколаївській області, – йдеться у ранковому звіті Генштабу ЗСУ.",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UKRAINE_OCCUPIED_OTHER,OCCUPIED_UA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,EXACT2022-0017,P5_OCCUPIED_UA_OTHER,TRUE,EXACT2022-0017,CANONICAL,196171,EXACT_SOURCE_URL_AND_REPRESENTATIVE_TEXT,PENDING
188763,20220610,1,1626651,meduza,https://t.me/rybar/33914,AMMUNITION_ARSENAL,склад боеприпас,Пожар|взрыв,705598,Klyuchevaya,Kherson,Beryslavs'kyi,33.355403,46.748696,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Klyuchevaya,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"Пожар и взрыв в Новой Каховке. По словам местных жителей, поражен российский склад боеприпасов.",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,188763,NO_EXACT_REPORT_DUPLICATE,PENDING
306768,20220610,1,1626579,meduza,https://twitter.com/GirkinGirkin/status/1537484323007483905,AMMUNITION_ARSENAL,склад боеприпас,ракет,809888,Kul'va,Luhans'k,Antratsytivs'kyi,38.944256,48.158547,REVIEW,REVIEW_COORDINATE_NEAR_RU,18.109,709709,Donetskiy Kryazh,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,твер,"В поселке Хрустальном ракетой поражено промышленное здание, которое, как утверждается, использовалось как российский склад боеприпасов.",REVIEW_LOCATION_AMBIGUOUS,REVIEW_COORDINATE_NEAR_RU,FALSE,RUSSIA_PROPER,RUSSIAN_PLACE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P2_RUSSIA_FROM_AMBIGUOUS,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,306768,NO_EXACT_REPORT_DUPLICATE,PENDING
256059,20220614,2,256147,ria,https://ria.ru/20220614/kalibr-1795145056.html,AMMUNITION_ARSENAL,арсенал,Ракет|уничтож,710735,Chernihiv,Chernihiv,Chernihivs'ka,31.298652,51.491007,REVIEW,REVIEW_COORDINATE_NEAR_RU,16.908,491522,Snov,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,украин,,"Ракеты """"""""""""""""Калибр"""""""""""""""" уничтожили арсенал украинских войск в Черниговской области",REVIEW_LOCATION_AMBIGUOUS,REVIEW_COORDINATE_NEAR_RU,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,256059,NO_EXACT_REPORT_DUPLICATE,PENDING
170948,20220616,1,2278308,24tvua,https://24tv.ua/hrustalnomu-luganshhini-zirvavsya-sklad-boyepripasiv-rosiyan_n2027027,AMMUNITION_ARSENAL,склад боєприпас,вибух,704202,Krasnyi Luch,Luhans'k,Briankivs'ka,38.91989,48.13515,REVIEW,REVIEW_COORDINATE_NEAR_RU,16.164,709709,Donetskiy Kryazh,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,У Хрустальному на Луганщині вибухнув склад боєприпасів росіян,REVIEW_LOCATION_AMBIGUOUS,REVIEW_COORDINATE_NEAR_RU,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,170948,NO_EXACT_REPORT_DUPLICATE,PENDING
306769,20220617,1,70142,liveuamap,https://twitter.com/666_mancer/status/1537515805407121413,AMMUNITION_ARSENAL,складі боєприпас,вибух,809888,Kul'va,Luhans'k,Antratsytivs'kyi,38.94137,48.15799,REVIEW,REVIEW_COORDINATE_NEAR_RU,18.100,709709,Donetskiy Kryazh,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,,Відео: сьогодні вибух на складі боєприпасів у Хрустальному на Луганщині,REVIEW_LOCATION_AMBIGUOUS,REVIEW_COORDINATE_NEAR_RU,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,EXACT2022-0018,P6_SCOPE_UNKNOWN,TRUE,EXACT2022-0018,CANONICAL,306769,EXACT_SOURCE_URL_AND_REPRESENTATIVE_TEXT,PENDING
306781,20220617,1,70177,liveuamap,https://twitter.com/GirkinGirkin/status/1537465724762980353,AMMUNITION_ARSENAL,склад боєприпас,вибух,810123,Shirokiy,Luhans'k,Antratsytivs'kyi,38.99323,48.25668,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Shirokiy,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"Повідомляється, що поблизу Хрустального на Луганщині вибухнув склад боєприпасів",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,EXACT2022-0019,P6_SCOPE_UNKNOWN,TRUE,EXACT2022-0019,CANONICAL,306781,EXACT_SOURCE_URL_AND_REPRESENTATIVE_TEXT,PENDING
102404,20220618,1,37828,interfaxua,https://interfax.com.ua/news/general/840115.html,FUEL_STORAGE_TERMINAL,нафтобаз,ракет,699445,Novomoskovsk,Dnipropetrovs'k,Novomoskovs'kyi,35.2588714,48.6379626,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Novomoskovsk,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"У результаті ворожого ракетного обстрілу Новомосковського району на Дніпропетровщині зруйновано нафтобазу, постраждали троє людей",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,102404,NO_EXACT_REPORT_DUPLICATE,PENDING
236402,20220618,1,1757551,liveuamap,https://twitter.com/alex_bezfam/status/1537780937802633216,AMMUNITION_ARSENAL,склад боєприпас,вибух,709717,Donetsk,Donets'k,Donets'ka,37.80285,48.015884,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Donetsk,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,У Донецьку вибухнув склад боєприпасів,REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UKRAINE_OCCUPIED_OTHER,OCCUPIED_UA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,EXACT2022-0020,P5_OCCUPIED_UA_OTHER,TRUE,EXACT2022-0020,CANONICAL,236402,EXACT_SOURCE_URL_AND_REPRESENTATIVE_TEXT,PENDING
81965,20220618,2,182001,nv,https://nv.ua/ukr/ukraine/events/viyna-rf-proti-ukrajini-okupanti-vdarili-raketami-kremenchuckomu-npz-i-tec-novini-ukrajini-50250716.html,REFINING_PETROCHEM_GAS,нафтоперероб,Удар|атак|ракет,696643,Poltava,Poltava,Poltavs'ka,34.551245,49.589531,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Poltava,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Удар по Полтавщині: РФ атакувала Кременчуцький нафтопереробний завод і ТЕЦ вісьмома ракетами,REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,81965,NO_EXACT_REPORT_DUPLICATE,PENDING
81966,20220618,1,182016,nv,https://nv.ua/ukr/ukraine/events/kremenchucki-npz-i-tec-dovedetsya-vidbudovuvati-nanovo-novini-ukrajini-50250729.html,REFINING_PETROCHEM_GAS,НПЗ,Удар|ракет,696643,Poltava,Poltava,Poltavs'ka,34.551245,49.589531,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Poltava,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Удари окупантів по Кременчуку. Уражені російськими ракетами НПЗ і ТЕЦ відновленню не підлягають — голова Полтавської ОВА,REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,81966,NO_EXACT_REPORT_DUPLICATE,PENDING
81967,20220618,1,182018,nv,https://nv.ua/ukr/ukraine/events/kremenchucki-npz-i-tec-dovedetsya-vidbudovuvati-nanovo-novini-ukrajini-50250729.html,REFINING_PETROCHEM_GAS,НПЗ,Удар|ракет,696643,Poltava,Poltava,Poltavs'ka,34.551245,49.589531,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Poltava,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,,Удари окупантів по Кременчуку. Уражені російськими ракетами НПЗ і ТЕЦ відновленню не підлягають — глава Полтавської ОВА,REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,81967,NO_EXACT_REPORT_DUPLICATE,PENDING
102406,20220619,1,37839,interfaxua,https://interfax.com.ua/news/general/840164.html,FUEL_STORAGE_TERMINAL,нафтобаз,вибух,699445,Novomoskovsk,Dnipropetrovs'k,Novomoskovs'kyi,35.2588714,48.6379626,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Novomoskovsk,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,,,"Внаслідок обстрілу нафтобази в Новомосковському районі вибухнув резервуар із паливом, постраждали 13 осіб",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,102406,NO_EXACT_REPORT_DUPLICATE,PENDING
