event_id_1pd,date,n_reports,event_ids_matching,sources_matching,source_urls,target_classes,target_terms,attack_terms,geonameid,asciiname,ADM1_NAME,ADM2_NAME,longitude,latitude,location_bucket,location_method,nearest_ru_distance_km,nearest_ru_geonameid,nearest_ru_name,a_ukr_init_field,a_ukr_init,a_ukr_field,a_ukr,a_rus_init_field,a_rus_init,a_rus_field,a_rus,ua_actor_text_terms,ru_scope_text_terms,representative_text,TriageStatus,TriageReason,CandidateCensusComplete
138807,20221020,5,620087,nv,https://nv.ua/ukr/ukraine/events/udari-atacms-po-aerodromah-lugansk-i-berdyansk-naslidki-dlya-rosiyan-britanska-rozvidka-50362035.html,STRATEGIC_AIRBASE,аеродром,ракет|удар,702658,Luhansk,Luhans'k,Luhans'ka,39.307708,48.573896,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Знижує здатність РФ «захищатися». У британській розвідці оцінили наслідки ударів ракетами ATACMS по аеродромах Луганськ і Бердянськ,MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
273806,20221020,1,620088,nv,https://nv.ua/ukr/ukraine/events/udari-atacms-po-aerodromah-lugansk-i-berdyansk-naslidki-dlya-rosiyan-britanska-rozvidka-50362035.html,STRATEGIC_AIRBASE,аеродром,ракет|удар,712451,Berdyansk,Zaporizhzhya,Berdians'ka,36.789317,46.755673,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Знижує здатність РФ «захищатися». У британській розвідці оцінили наслідки ударів ракетами ATACMS по аеродромах Луганськ і Бердянськ,MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
260501,20221021,1,1670974,pravdaua,https://www.pravda.com.ua/news/2022/10/21/7372880/,AMMUNITION_ARSENAL,"склади зброї. У Херсонській області ворожа авіація минулої доби завдала чотири удари неподалік сіл Нова Кам'янка й Трифонівка, а українські захисники знищили два склади боєприпас",знищ|удар,710771,Chorna Dolyna,Kherson,Kakhovs'kyi,33.481729,46.55783,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,1,ЗСУ|україн,,"Херсонщина: ворог із неба обстріляв два села, ЗСУ знищили два склади зброї. У Херсонській області ворожа авіація минулої доби завдала чотири удари неподалік сіл Нова Кам'янка й Трифонівка, а українські захисники знищили два склади боєприпасів російських окупантів.",MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
120923,20221022,1,42417,interfaxua,https://interfax.com.ua/news/general/867361.html,ENERGY_GRID_SUPPORT,підстанц,пошкодж|ракет|удар,701673,Marianivka,Rivne,Kostopil's'kyi,26.391165,51.039715,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,,Унаслідок ракетних ударів по об'єктах енергетичної інфраструктури Рівненської області пошкоджено електропідстанції - голова ОВА,MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
138816,20221022,3,630101,militarnyy,https://mil.in.ua/uk/news/oprylyudneno-video-naslidkiv-udaru-atacms-po-aerodromu-luganska/,STRATEGIC_AIRBASE,аеродром,ракет|удар,702658,Luhansk,Luhans'k,Luhans'ka,39.307708,48.573896,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Оприлюднено відео наслідків удару ATACMS по аеродрому біля Луганська. У мережі з'явилося відео наслідків удару балістичних ракет ATACMS по аеродрому біля Луганська. Відео оприлюднило видання NEXTA. На відео видн...,MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
138820,20221022,1,630108,nv,https://nv.ua/ukr/ukraine/events/yak-viglyadaye-aerodrom-u-lugansku-pislya-udaru-atacms-video-50362430.html,STRATEGIC_AIRBASE,аеродром,удар,702658,Luhansk,Luhans'k,Luhans'ka,39.2973153,48.5717084,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"З’явилося відео, імовірно, з аеродрому Луганська після успішного удару ATACMS",MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
245699,20221022,7,267197,ria,https://ria.ru/20221022/neftekhranilische-1825894191.html,FUEL_STORAGE_TERMINAL,нефтехранил,уничтож,709930,Dnipro,Dnipropetrovs'k,Dnipropetrovs'ka,35.046181,48.464717,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Российские войска уничтожили нефтехранилище в Днепропетровской области,MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
271439,20221022,1,331224,espreso,https://espreso.tv/artileriya-zsu-znishchila-3-rosiyski-skladi-z-boepripasami-u-berislavskomu-rayoni,AMMUNITION_ARSENAL,склади з боєприпас,знищ,712260,Beryslav,Kherson,Beryslavs'kyi,33.42942,46.841422,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,ЗСУ,,Артилерія ЗСУ знищила 3 російські склади з боєприпасами у Бериславському районі,MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
138823,20221023,1,633444,nv,https://nv.ua/ukr/ukraine/events/udar-po-aerodromah-berdyanska-i-luganska-skilki-gelikopteriv-vtratila-rosiya-dani-oryx-50362597.html,STRATEGIC_AIRBASE,аеродром,удар,702658,Luhansk,Luhans'k,Luhans'ka,39.2973153,48.5717084,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Мінус Ка-52 та Мі-8. OSINT-аналітики підрахували втрати росіян після удару по аеродромах Бердянська і Луганська,MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
212209,20221023,2,161424,ntv,https://www.ntv.ru/novosti/2729264/,FUEL_STORAGE_TERMINAL,нефтехранил,удар|уничтож,706483,Kharkiv,Kharkiv,Kharkivs'ka,36.231202,49.992167,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,украин,,Минобороны: в Харькове уничтожены цеха оборонного предприятия «Коммунар» — Специальная военная операция России Российские военные нанесли удары по украинскому оборонному предприятию и крупному нефтехранилищу.,MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
245720,20221023,5,267281,ria,https://ria.ru/20221023/spetsoperatsiya-1826063139.html,FUEL_STORAGE_TERMINAL,нефтехранил,уничтож,709930,Dnipro,Dnipropetrovs'k,Dnipropetrovs'ka,35.046181,48.464717,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Российские военные уничтожили нефтехранилище в Днепропетровской области,MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
260525,20221023,1,331268,espreso,https://espreso.tv/zsu-znishchili-4-skladi-z-boepripasami-na-mikolaivshchini-ta-khersonshchini,AMMUNITION_ARSENAL,склади з боєприпас,знищ,710771,Chorna Dolyna,Kherson,Kakhovs'kyi,33.481729,46.55783,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,ЗСУ,,ЗСУ знищили 4 склади з боєприпасами на Миколаївщині та Херсонщині,MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
260528,20221023,1,1671075,pravdaua,https://www.pravda.com.ua/news/2022/10/23/7373083/,AMMUNITION_ARSENAL,склади з боєприпас,знищ|ракет,710771,Chorna Dolyna,Kherson,Kakhovs'kyi,33.481729,46.55783,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,ЗСУ,,"ОК """"Південь"""": ЗСУ знищили """"Град"""" і ПТРК росіян. ЗСУ на півдні знищили ворожі РСЗВ """"Град"""" та протитанковий ракетний комплекс, а також чотири склади з боєприпасами на Херсонщині.",MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
273808,20221023,1,633443,nv,https://nv.ua/ukr/ukraine/events/udar-po-aerodromah-berdyanska-i-luganska-skilki-gelikopteriv-vtratila-rosiya-dani-oryx-50362597.html,STRATEGIC_AIRBASE,аеродром,удар,712451,Berdyansk,Zaporizhzhya,Berdians'ka,36.789317,46.755673,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Мінус Ка-52 та Мі-8. OSINT-аналітики підрахували втрати росіян після удару по аеродромах Бердянська і Луганська,MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
4541,20221023,1,331267,espreso,https://espreso.tv/zsu-znishchili-4-skladi-z-boepripasami-na-mikolaivshchini-ta-khersonshchini,AMMUNITION_ARSENAL,склади з боєприпас,знищ,687184,Kryvorizhzhya,Mykolayiv,Novoodes'kyi,31.767249,47.394622,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,ЗСУ,,ЗСУ знищили 4 склади з боєприпасами на Миколаївщині та Херсонщині,MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
22617,20221025,1,1628259,meduza,https://t.me/milinfolive/92708,ENERGY_GRID_SUPPORT,подстанц,Взрыв,688723,Vyshhorod,Kiev City,Obolons'kyi,30.500262,50.588971,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,,Взрывы в районе подстанции Киевской ГЭС.,MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
245742,20221025,1,1628218,meduza,https://t.me/voenacher/32281,ENERGY_GRID_SUPPORT,подстанц,ракет|удар,709930,Dnipro,Dnipropetrovs'k,Dnipropetrovs'ka,35.046181,48.464717,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,,,Дым над подстанцией Кременчугской ГЭС в Днепропетровской области после российского ракетного удара.,MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
285820,20221025,6,640870,nv,https://nv.ua/ukr/ukraine/events/gur-znishchilo-sklad-z-boyepripasami-okupantiv-u-donecku-50363310.html,AMMUNITION_ARSENAL,склад з боєприпас,знищ,713122,Avdiyivka,Donets'k,Iasynuvats'ka,37.7466719,48.1338824,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"ГУР знищило у Донецьку склад з боєприпасами. Він належав окупантам, які штурмують Авдіївку",MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
41250,20221025,1,1878239,meduza,https://t.me/voenacher/32281,ENERGY_GRID_SUPPORT,подстанц,ракет|удар,692087,Svitlovodsk,Poltava,Kremenchuts'kyi,33.253351,49.074786,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Дым над подстанцией Кременчугской ГЭС в Днепропетровской области после российского ракетного удара.,MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
138843,20221026,1,190603,nv,https://nv.ua/ukr/ukraine/events/ponad-10-kadirivciv-likviduvali-u-luganskiy-oblasti-podrobici-vid-genshtabu-novini-ukrajini-50279319.html,AMMUNITION_ARSENAL,склад із боєприпас,знищ,702658,Luhansk,Luhans'k,Luhans'ka,39.307708,48.573896,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,ЗСУ,,У Луганській області ЗСУ ліквідували понад 10 кадирівців та знищили склад із боєприпасами — Генштаб,MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
245758,20221026,17,161614|161615|267574,ntv|ria,https://ria.ru/20221026/ukraina-1826877180.html|https://www.ntv.ru/novosti/2729824/|https://www.ntv.ru/video/click2152299/,FUEL_STORAGE_TERMINAL,нефтехранил,уничтож,709930,Dnipro,Dnipropetrovs'k,Dnipropetrovs'ka,35.046181,48.464717,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,ВСУ|украин,,"Российские военные уничтожили нефтехранилище с топливом для ВСУ в Днепропетровске 16+ — Специальная военная операция России || Российские военные уничтожили нефтехранилище с топливом для ВСУ в Днепропетровске — Специальная военная операция России Российские войска в районе уничтожили нефтехранилище, откуда шло дизельное топливо для украинской группировки войск в Донбассе. || ВС России уничтожили в Днепропетровске нефтехранилище с топливом для ВСУ",MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
282209,20221026,1,331389,espreso,https://espreso.tv/na-luganshchini-zsu-znishchili-ponad-20-okupantiv-i-ikhniy-sklad-iz-boepripasami,AMMUNITION_ARSENAL,склад із боєприпас,знищ,712734,Baydivka,Luhans'k,Starobil's'kyi,38.902523,49.158739,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,ЗСУ,,На Луганщині ЗСУ знищили понад 20 окупантів і їхній склад із боєприпасами,MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
245787,20221027,17,161653|161654,ntv,https://www.ntv.ru/novosti/2729824/|https://www.ntv.ru/video/click2152299/,FUEL_STORAGE_TERMINAL,нефтехранил,уничтож,709930,Dnipro,Dnipropetrovs'k,Dnipropetrovs'ka,35.046181,48.464717,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,ВСУ|украин,,"Российские военные уничтожили нефтехранилище с топливом для ВСУ в Днепропетровске 16+ — Специальная военная операция России || Российские военные уничтожили нефтехранилище с топливом для ВСУ в Днепропетровске — Специальная военная операция России Российские войска в районе уничтожили нефтехранилище, откуда шло дизельное топливо для украинской группировки войск в Донбассе.",MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
260595,20221027,2,331461,espreso,https://espreso.tv/zsu-na-khersonshchini-znishchili-dva-skladi-boepripasiv-ta-pontonnu-perepravu-genshtab-zsu,AMMUNITION_ARSENAL,склади боєприпас,знищ,710771,Chorna Dolyna,Kherson,Kakhovs'kyi,33.481729,46.55783,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,ЗСУ,,ЗСУ на Херсонщині знищили два склади боєприпасів та понтонну переправу,MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
331230,20221027,2,92527,liveuamap,https://t.me/itsdonetsk/36790,FUEL_STORAGE_TERMINAL,нафтобаз,Пожеж,9291670,Postnykove,Donets'k,Shakhtars'ka,38.49738,48.04025,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,,Пожежа на нафтобазі в Шахтарську,MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
331231,20221028,1,92738,liveuamap,https://t.me/itsdonetsk/36790,FUEL_STORAGE_TERMINAL,нафтобаз,Пожеж,9291670,Postnykove,Donets'k,Shakhtars'ka,38.49883,48.03942,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Пожежа на нафтобазі в Шахтарську,MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
331236,20221029,1,92938,liveuamap,https://t.me/itsdonetsk/36790,FUEL_STORAGE_TERMINAL,нафтобаз,Пожеж,9291670,Postnykove,Donets'k,Shakhtars'ka,38.49883,48.03942,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,,Пожежа на нафтобазі в Шахтарську,MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
11482,20221031,16,150260|190852|267969|267970,ng|nv|ria,https://nv.ua/ukr/ukraine/events/de-zsu-znishchili-bagato-tehniki-okupantiv-ta-vidbili-ataki-novini-ukrajini-50280394.html|https://ria.ru/20221031/vzryv-1828027052.html|https://www.ng.ru/news/752087.html,AMMUNITION_ARSENAL|ENERGY_GRID_SUPPORT,подстанц|склад боєприпас,взрыв|знищ|удар,687700,Zaporizhzhya,Zaporizhzhya,Zaporiz'ka,35.138851,47.838312,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"Рогов сообщил об ударе по подстанции у ДнепроГЭС в Запорожье || Генштаб про втрати окупантів: у Херсонській області знищили колону техніки, у Запорізькій — склад боєприпасів || Рогов сообщил о взрыве на подстанции около ДнепроГЭС в Запорожье",MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
11489,20221031,1,331563,espreso,https://espreso.tv/zsu-znishchili-kolonu-rosiyskoi-tekhniki-na-khersonshchini-sklad-boepripasiv-na-zaporizhzhi-y-poranili-120-okupantiv-genshtab,AMMUNITION_ARSENAL,склад боєприпас,знищ,687700,Zaporizhzhya,Zaporizhzhya,Zaporiz'ka,35.138851,47.838312,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,ЗСУ,,"ЗСУ знищили колону російської техніки на Херсонщині, склад боєприпасів на Запоріжжі й поранили 120 окупантів",MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
11494,20221031,1,1996599,militarnyy,https://mil.in.ua/uk/news/okupanty-zayavyly-pro-ataku-droniv-na-port-berdyanska/,PORT_EXPORT_LOGISTICS,порт,атак|дрон|удар,687700,Zaporizhzhya,Zaporizhzhya,Zaporiz'ka,35.138851,47.838312,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,твер,"Окупанти заявили про атаку дронів на порт Бердянська. Російські загарбники вранці у четвер, 31 жовтня, заявили про атаку ударних дронів на морський порт у тимчасово окупованому Бердянську на Запоріжжі....",MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
144196,20221031,1,1628318,meduza,https://t.me/DKulko/83,REFINING_PETROCHEM_GAS,НПЗ,атак,702972,Lysychansk,Luhans'k,Lysychans'ka,38.419552,48.912914,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,ВСУ,,"Российские силы отражают атаку ВСУ в районе Спорного в Донецкой области. Тяжелые бои в этом районе идут с конца сентября, ВСУ пытаются прорваться к Лисичанскому НПЗ.",MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
245830,20221031,10,150259|267968,ng|ria,https://ria.ru/20221031/vzryv-1828027052.html|https://www.ng.ru/news/752087.html,ENERGY_GRID_SUPPORT,подстанц,взрыв|удар,709930,Dnipro,Dnipropetrovs'k,Dnipropetrovs'ka,35.046181,48.464717,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Рогов сообщил об ударе по подстанции у ДнепроГЭС в Запорожье || Рогов сообщил о взрыве на подстанции около ДнепроГЭС в Запорожье,MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
260645,20221031,1,331562,espreso,https://espreso.tv/zsu-znishchili-kolonu-rosiyskoi-tekhniki-na-khersonshchini-sklad-boepripasiv-na-zaporizhzhi-y-poranili-120-okupantiv-genshtab,AMMUNITION_ARSENAL,склад боєприпас,знищ,710771,Chorna Dolyna,Kherson,Kakhovs'kyi,33.481729,46.55783,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,ЗСУ,,"ЗСУ знищили колону російської техніки на Херсонщині, склад боєприпасів на Запоріжжі й поранили 120 окупантів",MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
273815,20221031,1,1996597,militarnyy,https://mil.in.ua/uk/news/okupanty-zayavyly-pro-ataku-droniv-na-port-berdyanska/,PORT_EXPORT_LOGISTICS,порт,атак|дрон|удар,712451,Berdyansk,Zaporizhzhya,Berdians'ka,36.789317,46.755673,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,твер,"Окупанти заявили про атаку дронів на порт Бердянська. Російські загарбники вранці у четвер, 31 жовтня, заявили про атаку ударних дронів на морський порт у тимчасово окупованому Бердянську на Запоріжжі....",MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
310360,20221031,1,1878339,meduza,https://t.me/DKulko/83,REFINING_PETROCHEM_GAS,НПЗ,атак,811544,Spirne,Luhans'k,Popasnians'kyi,38.284333,48.808079,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,ВСУ,,"Российские силы отражают атаку ВСУ в районе Спорного в Донецкой области. Тяжелые бои в этом районе идут с конца сентября, ВСУ пытаются прорваться к Лисичанскому НПЗ.",MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
152542,20221101,39,161826,ntv,https://www.ntv.ru/novosti/2730799/,PORT_EXPORT_LOGISTICS,порт,атак,703448,Kyiv,Kiev City,Shevchenkivs'kyi,30.52355,50.450441,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,украин,,"Приостановка участия РФ в «зерновой сделке»: что происходит в портах — Специальная военная операция России Зерновая сделка сегодня снова оказалась в центре мировой политики. Россия была вынуждена приостановить свое участие в сделке после того, как Киев использовал для атаки на порт Севастополя гуманитарный коридор, выделенный для судов, вывозящих украинское зерно.",MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
170658,20221101,1,665747,nv,https://nv.ua/ukr/ukraine/events/rosiya-atakuvala-naftopererobniy-zavod-u-kremenchuci-rozpochalasya-pozhezha-50364782.html,REFINING_PETROCHEM_GAS,нафтоперероб,атак|пожеж,704147,Kremenchuk,Poltava,Kremenchuts'kyi,33.410241,49.065499,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Росія атакувала нафтопереробний завод у Кременчуці. Розпочалася пожежа,MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
152578,20221102,29,161842,ntv,https://www.ntv.ru/novosti/2730799/,PORT_EXPORT_LOGISTICS,порт,атак,703448,Kyiv,Kiev City,Shevchenkivs'kyi,30.52355,50.450441,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,украин,,"Приостановка участия РФ в «зерновой сделке»: что происходит в портах — Специальная военная операция России Зерновая сделка сегодня снова оказалась в центре мировой политики. Россия была вынуждена приостановить свое участие в сделке после того, как Киев использовал для атаки на порт Севастополя гуманитарный коридор, выделенный для судов, вывозящих украинское зерно.",MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
271453,20221102,1,42742,interfaxua,https://interfax.com.ua/news/general/869580.html,AMMUNITION_ARSENAL,склади з боєприпас,знищ,712260,Beryslav,Kherson,Beryslavs'kyi,33.42942,46.841422,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,Україн,,"ЗС України на південному напрямку знищили три склади з боєприпасами у Баштанському, Бериславському та Генічеському районах",MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
283460,20221102,1,42741,interfaxua,https://interfax.com.ua/news/general/869580.html,AMMUNITION_ARSENAL,склади з боєприпас,знищ,712775,Bashtanka,Mykolayiv,Bashtans'kyi,32.437572,47.407052,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,Україн,,"ЗС України на південному напрямку знищили три склади з боєприпасами у Баштанському, Бериславському та Генічеському районах",MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
332660,20221103,1,93862,liveuamap,https://t.me/hueviyherson/28300,MILITARY_REPAIR_SHIPYARD,суднобуд,Ракет|удар,9873202,Korabeliv,Kherson,Bilozers'kyi,32.59734,46.61852,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Ракетний удар по суднобудівному заводу в Херсоні,MACHINE_NONCANDIDATE,NO_RU_GEO_OR_UA_ACTOR_PLUS_RU_SCOPE_TEXT,FALSE
