event_id_1pd,date,n_reports,event_ids_matching,sources_matching,source_urls,target_classes,target_terms,attack_terms,geonameid,asciiname,ADM1_NAME,ADM2_NAME,longitude,latitude,location_bucket,location_method,nearest_ru_distance_km,nearest_ru_geonameid,nearest_ru_name,a_ukr_init_field,a_ukr_init,a_ukr_field,a_ukr,a_rus_init_field,a_rus_init,a_rus_field,a_rus,ua_actor_text,ru_scope_text,representative_text,Stage1Triage,CandidateCensusComplete,ScopeAutoV1,ManualReviewRequired,UnknownPriorityV2,UnknownPriorityReasonV2,RussiaTargetTextHitsV2,UkraineActorEvidenceV2,RussiaActorEvidenceV2,UkraineAdm1EvidenceV2,CrimeaAdm1EvidenceV2,RussiaReviewMethodEvidenceV2
373677,20250818,1,2530603,liga,https://news.liga.net/politics/news/udar-vsu-polnostyu-ostanovil-nefteprovod-druzhba-genshtab,PIPELINE_PUMPING,нефтепровод,удар,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,TRUE,FALSE,"Украинский удар полностью остановил нефтепровод """"Дружба"""" – Генштаб",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,TRUE,TRUE,TRUE,FALSE,TRUE
373675,20250818,1,2456185,espreso,https://espreso.tv/viyna-z-rosiyeyu-sili-oboroni-atakuvali-naftoperekachuvalnu-stantsiyu-u-tambovskiy-oblasti-rf-naftoprovod-druzhba-povnistyu-zupineno,PIPELINE_PUMPING,нафтопров,Удар|атак|дрон,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,TRUE,FALSE,"Удари українських дронів повністю зупинили роботу нафтопроводу """"Дружба"""": в Угорщині розкритикували атаку, Сибіга порадив скаржитися Москві",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,TRUE,FALSE,TRUE,FALSE,TRUE
373684,20250820,1,2530635,liga,https://news.liga.net/politics/news/vengriya-zayavila-o-vozobnovlenii-postavok-po-truboprovodu-druzhba-posle-ataki-vsu,PIPELINE_PUMPING,трубопровод,атак,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,TRUE,FALSE,"Венгрия заявила о возобновлении поставок по трубопроводу """"Дружба"""" после атаки ВСУ",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,TRUE,FALSE,TRUE,FALSE,TRUE
373682,20250820,2,2532848,pravdaua,https://www.pravda.com.ua/news/2025/08/20/7526961/,PIPELINE_PUMPING,нафтопров,атак,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,"В Угорщині заявили, що нафтопровід """"Дружба"""" відновив роботу і просять Україну більше не атакувати його.",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,TRUE,FALSE,TRUE,FALSE,TRUE
373690,20250822,3,2460031|2530658,espreso|liga,https://espreso.tv/viyna-z-rosiyeyu-ukrainski-bezpilotniki-vnochi-znovu-atakuvali-naftoprovid-druzhba-ugorshchina-kazhe-pro-pripinennya-postachannya-nafti|https://news.liga.net/politics/news/orban-pozhalovalsya-trampu-na-ukrainskie-udary-po-gazoprovodu-druzhba-magyar-nemzet,PIPELINE_PUMPING,нафтопров|нефтепровод,атак|безпілот|удар,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,TRUE,FALSE,"Трамп заявил Орбану, что """"очень зол"""" на украинские удары по нефтепроводу """"Дружба"""" – фото || Українські безпілотники вночі знову атакували нафтопровід """"Дружба"""", Угорщина каже про припинення постачання нафти",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,TRUE,FALSE,TRUE,FALSE,TRUE
373695,20250822,1,2532893,pravdaua,https://www.pravda.com.ua/news/2025/08/22/7527412/,PIPELINE_PUMPING,нафтопров,атак,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,1,a_rus_b,1,TRUE,FALSE,"Росіяни назвали Сійярто термін ремонту нафтопроводу """"Дружба"""" після останньої атаки ЗСУ.",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,TRUE,TRUE,TRUE,FALSE,TRUE
373689,20250822,2,2532907,pravdaua,https://www.pravda.com.ua/news/2025/08/22/7527342/,PIPELINE_PUMPING,нафтопров,удар,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,"Словаччина і Угорщина поскаржились Єврокомісії на удари по нафтопроводу """"Дружба"""".",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,FALSE,FALSE,TRUE,FALSE,TRUE
373693,20250822,1,2532920,pravdaua,https://www.pravda.com.ua/news/2025/08/22/7527313/,PIPELINE_PUMPING,нафтопров,атак|дрон,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,TRUE,FALSE,"Сійярто знову скаржиться, що нафтопровід """"Дружба"""" не працює. Роботу астраханського порту """"Оля"""" паралізовано вже тиждень після атаки українських дронів в ніч на 15 серпня.",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,TRUE,TRUE,TRUE,FALSE,TRUE
373688,20250822,1,2460009,unian,https://www.unian.ua/war/naftoprovid-druzhba-madyar-povidomiv-pro-ataku-na-naftoperekachuvalnu-stanciyu-unecha-13105683.html,PIPELINE_PUMPING,нафтопров,атак,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,0,TRUE,FALSE,"ЗСУ знову атакували вузол нафтопроводу """"Дружба"""" в Росії, - Мадяр",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,TRUE,FALSE,TRUE,FALSE,TRUE
373696,20250823,1,2460916,unian,https://www.unian.ua/world/naftoprovid-druzhba-ugorshchina-ta-slovachchina-poskarzhilisya-yevrokomisiji-13106925.html,PIPELINE_PUMPING,Нафтопров,атак,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,"Нафтопровід """"Дружба"""": Угорщина та Словаччина звернулися до Єврокомісії через атаку",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,FALSE,FALSE,TRUE,FALSE,TRUE
373701,20250824,1,2462921,unian,https://www.unian.ua/war/naftoprovid-druzhba-udar-znishchiv-nasosnu-stanciyu-ta-zupiniv-robotu-naftoprovodu-13108278.html,PIPELINE_PUMPING,нафтопров,знищ|удар,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,0,TRUE,FALSE,"Новий удар України знищив насосну станцію та зупинив роботу нафтопроводу """"Дружба""""",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,TRUE,FALSE,TRUE,FALSE,TRUE
373706,20250825,1,2530704,liga,https://news.liga.net/politics/news/u-orbana-udar-po-nefteprovodu-druzhba-nazvali-voennym-napadeniem-na-evrosoyuz,PIPELINE_PUMPING,нефтепровод,удар,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,"У Орбана удар по нефтепроводу """"Дружба"""" назвали """"военным нападением"""" на Евросоюз",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,FALSE,FALSE,TRUE,FALSE,TRUE
373707,20250825,3,2530709,liga,https://news.liga.net/politics/news/glava-mid-slovakii-udary-po-nefteprovodu-druzhba-vredyat-interesam-samoi-ukrainy,PIPELINE_PUMPING,нефтепровод,Удар,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,TRUE,FALSE,"Глава МИД Словакии: Удары по нефтепроводу """"Дружба"""" вредят интересам самой Украины",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,TRUE,FALSE,TRUE,FALSE,TRUE
373705,20250825,1,2532982,pravdaua,https://www.pravda.com.ua/news/2025/08/25/7527754/,PIPELINE_PUMPING,нафтопров,удар,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,"У партії Орбана прирівняли удар по нафтопроводу """"Дружба"""" до нападу на ЄС.",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,FALSE,FALSE,TRUE,FALSE,TRUE
373708,20250825,1,2533002,pravdaua,https://www.pravda.com.ua/news/2025/08/25/7527654/,PIPELINE_PUMPING,нафтопров,Атак,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,TRUE,FALSE,"Глава МЗС Словаччини: Атаки ЗСУ по нафтопроводу """"Дружба"""" шкодять самій Україні.",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,TRUE,TRUE,TRUE,FALSE,TRUE
373711,20250826,2,2464796|2464816,pravdaua,https://www.pravda.com.ua/news/2025/08/25/7527654/|https://www.pravda.com.ua/news/2025/08/25/7527754/,PIPELINE_PUMPING,нафтопров,Атак|удар,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,1,a_rus_b,1,TRUE,FALSE,"У партії Орбана прирівняли удар по нафтопроводу """"Дружба"""" до нападу на ЄС. || Глава МЗС Словаччини: Атаки ЗСУ по нафтопроводу """"Дружба"""" шкодять самій Україні.",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,TRUE,TRUE,TRUE,FALSE,TRUE
373716,20250828,2,2533098,pravdaua,https://www.pravda.com.ua/news/2025/08/28/7528212/,PIPELINE_PUMPING,нафтопров,удар,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,"У Орбана підтвердили, що заборонили в'їзд """"Мадяру"""" за удари по нафтопроводу """"Дружба"""".",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,TRUE,FALSE,TRUE,FALSE,TRUE
373717,20250828,1,2533109,pravdaua,https://www.pravda.com.ua/news/2025/08/28/7528190/,PIPELINE_PUMPING,нафтопров,атак,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,TRUE,FALSE,"МЗС Угорщини заборонило в’їзд командиру ЗСУ через атаку на нафтопровід """"Дружба"""".",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,TRUE,FALSE,TRUE,FALSE,TRUE
373720,20250828,1,2466935,unian,https://www.unian.ua/economics/energetics/naftoprovid-druzhba-slovachchina-ta-ugorshchina-znovu-otrimuyut-rosiysku-naftu-13112559.html,PIPELINE_PUMPING,нафтопров,атак,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,1,a_rus_b,1,FALSE,FALSE,"Поставки російської нафти нафтопроводом """"Дружба"""" відновилися після атаки",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,TRUE,TRUE,TRUE,FALSE,TRUE
373731,20250902,1,2471197,espreso,https://espreso.tv/svit-fitso-pid-chas-zustrichi-z-putinim-pozhalivsya-na-ataki-na-naftoprovid-druzhba-ta-porivnyav-chlenstvo-v-es-iz-zhaboyu-na-dni-kolodyazya,PIPELINE_PUMPING,нафтопров,атак,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,1,a_rus_b,1,FALSE,FALSE,"Фіцо під час зустрічі з Путіним пожалівся на атаки на нафтопровід """"Дружба"""" та порівняв членство в ЄС із """"жабою на дні колодязя""""",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,TRUE,TRUE,TRUE,FALSE,TRUE
276953,20250903,1,2473249,unian,https://www.unian.ua/war/viyna-v-ukrajini-hrapchinskiy-rozpoviv-yak-rosiya-planuye-zbilshiti-kilkist-atak-shahedami-13118703.html,STRATEGIC_AIRBASE,аеродром,атак,709717,Donetsk,Donets'k,Donets'ka,37.80285,48.01588,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Donetsk,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,"РФ розбудовує Донецький та Керченський аеродроми для збільшення """"шахедних"""" атак, - експерт",REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,FALSE,TRUE,FALSE,TRUE
373735,20250909,1,2521400,liveuamap,https://t.me/operativnoZSU/191221,PIPELINE_PUMPING,нафтопров,Дрон|атак,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,FALSE,FALSE,Дрони атакували нафтоперекачувальну станцію нафтопроводу Дружба в Найтоповичах Брянської області,REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,TRUE,TRUE,TRUE,FALSE,TRUE
391676,20250930,1,2523118,liveuamap,https://t.me/belgorod_informant/11362,ENERGY_GRID_SUPPORT,підстанц,ракет|удар,11564392,Luch,Mykolayiv,Zhovtnevyi,32.22201,46.82795,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Luch,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,1,a_rus_b,1,FALSE,FALSE,"Повідомляється, що підстанція Луч була уражена ракетним ударом у Бєлгороді",REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,TRUE,TRUE,FALSE,TRUE
399660,20251007,1,2500627,unian,https://www.unian.ua/war/udar-po-naftobazi-u-feodosiji-z-yavilisya-foto-naslidkiv-13154937.html,FUEL_STORAGE_TERMINAL,нафтобаз,удар,,,,,35.38391,45.02665,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,TRUE,FALSE,Дим на 12 кілометрів: з'явилися фото нафтобази у Феодосії після удару ЗСУ,REVIEW,FALSE,UNKNOWN,TRUE,H3_UA_ACTOR_NO_CLEAR_UA_GEO,UA_ACTOR_WITHOUT_CLEAR_UKRAINE_OR_CRIMEA_ADM1,,TRUE,TRUE,FALSE,FALSE,FALSE
