event_id_1pd,date,n_reports,event_ids_matching,sources_matching,source_urls,target_classes,target_terms,attack_terms,geonameid,asciiname,ADM1_NAME,ADM2_NAME,longitude,latitude,location_bucket,location_method,nearest_ru_distance_km,nearest_ru_geonameid,nearest_ru_name,a_ukr_init_field,a_ukr_init,a_ukr_field,a_ukr,a_rus_init_field,a_rus_init,a_rus_field,a_rus,ua_actor_text_terms,ru_scope_text_terms,representative_text,TriageStatus,TriageReason,CandidateCensusComplete,ScopeAuto,ScopeReason,EventFormAuto,EventFormReason,ExactReportDuplicateCluster,TriagePriority,ManualReviewRequired,DedupeClusterID,DedupeDecision,CanonicalEventID1pd,DedupeBasis,EventLevelDedupeStatus,ScopeAutoV2,ScopeReasonV2,EventFormAutoV2,EventFormReasonV2,TriagePriorityV2,R5PriorityV3,R5PriorityReasonV3,RussiaTargetTextHitsV3,UkraineActorEvidenceV3,RussiaActorEvidenceV3,UkraineAdm1EvidenceV3,CrimeaAdm1EvidenceV3,RussiaReviewMethodEvidenceV3
52635,20220419,1,1182448,militarnyy,https://mil.in.ua/uk/news/z-yavylysya-suputnykovi-znimky-znyshhenyh-elementiv-s-400-u-krymu/,STRATEGIC_AIRBASE,аеродром,знищ,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"З’явилися супутникові знімки знищених елементів С-400 у Криму. З'явилися супутникові знімки позиції російської системи протиповітряної оборони С-400 та аеродрому у Джанкої.  Відповідні знімки оприлюднив проєк...",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE,CRIMEA_SEVASTOPOL,CRIMEA_TEXT,FOLLOWUP_OR_AFTERMATH,FOLLOWUP_CUE_NO_FRESH_VERB,EXACT2022-0009,P4_CRIMEA,TRUE,EXACT2022-0009,CANONICAL,52635,EXACT_SOURCE_URL_AND_REPRESENTATIVE_TEXT,PENDING,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,FOLLOWUP_OR_AFTERMATH,FOLLOWUP_CUE_NO_FRESH_VERB,R5_SCOPE_UNKNOWN,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE
289654,20220425,4,174105,nv,https://nv.ua/ukr/ukraine/events/u-bahmuti-za-dobu-znishchili-bagato-okupantiv-ta-skladiv-z-boyepripasami-50320100.html,AMMUNITION_ARSENAL,склади боєприпас,знищ,713174,Bakhmut,Donets'k,Artemivs'ka,38.001988,48.589471,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Bakhmut,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,Сили оборон,,У Бахмуті за добу Сили оборони знищили 175 окупантів і чотири склади боєприпасів,REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,289654,NO_EXACT_REPORT_DUPLICATE,PENDING,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,R5_SCOPE_UNKNOWN,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,FALSE,TRUE,FALSE,TRUE
195646,20220426,1,1660252,pravdaua,https://www.pravda.com.ua/news/2022/04/26/7342105/,AMMUNITION_ARSENAL,склад з боєприпасами. У районі Великої Олександрівки Херсонської області українські військові знищили склад з боєприпас,знищ,706448,Kherson,Kherson,Khersons'ka,32.614962,46.640319,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kherson,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,ЗСУ|україн,,Зведення Генштабу: На Херсонщині ЗСУ знищили 70 окупантів і склад з боєприпасами. У районі Великої Олександрівки Херсонської області українські військові знищили склад з боєприпасами та вбили 70 росіян (точна кількість загиблих уточнюється).,REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UKRAINE_OCCUPIED_OTHER,OCCUPIED_UA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P5_OCCUPIED_UA_OTHER,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,195646,NO_EXACT_REPORT_DUPLICATE,PENDING,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,R5_SCOPE_UNKNOWN,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,FALSE,TRUE,FALSE,TRUE
220382,20220426,1,62929,liveuamap,https://t.me/hromadske_ua/20739,REFINING_PETROCHEM_GAS,НПЗ,ракет,706920,Kamyshi,Poltava,Kremenchuts'kyi,33.45933,49.17574,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kamyshi,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"Вчора 9 російських ракет вдарили по НПЗ і електростанції в Кременчуці. 1 людина загинула, 7 поранено",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,FRESH_ATTACK_WORDING,FRESH_ATTACK_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,220382,NO_EXACT_REPORT_DUPLICATE,PENDING,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,FRESH_ATTACK_WORDING,FRESH_ATTACK_CUE,R5_SCOPE_UNKNOWN,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE
195652,20220427,16,174325,nv,https://nv.ua/ukr/ukraine/events/viyna-rosiji-proti-ukrajini-na-hersonshchini-znishchili-70-okupantiv-novini-ukrajini-50237150.html,AMMUNITION_ARSENAL,склад боєприпас,знищ,706448,Kherson,Kherson,Khersons'ka,32.614962,46.640319,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kherson,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,У Херсонській області знищили 70 окупантів та склад боєприпасів — Вілкул,REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UKRAINE_OCCUPIED_OTHER,OCCUPIED_UA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P5_OCCUPIED_UA_OTHER,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,195652,NO_EXACT_REPORT_DUPLICATE,PENDING,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,R5_SCOPE_UNKNOWN,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE
195653,20220427,1,174326,nv,https://nv.ua/ukr/ukraine/events/viyna-rosiji-proti-ukrajini-na-hersonshchini-znishchili-70-okupantiv-novini-ukrajini-50237150.html,AMMUNITION_ARSENAL,склад боєприпас,знищ,706448,Kherson,Kherson,Khersons'ka,32.614962,46.640319,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kherson,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,У Херсонській області знищили 70 окупантів і склад боєприпасів — Вілкул,REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UKRAINE_OCCUPIED_OTHER,OCCUPIED_UA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P5_OCCUPIED_UA_OTHER,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,195653,NO_EXACT_REPORT_DUPLICATE,PENDING,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,R5_SCOPE_UNKNOWN,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE
62143,20220429,9,145388|145390,militarnyy,https://mil.in.ua/uk/news/bezpilotnyk-pidirvav-naftobazu-u-sevastopoli/,FUEL_STORAGE_TERMINAL,нафтобаз,Безпілот|пожеж,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,україн,,"Безпілотник підірвав нафтобазу у Севастополі. В окупованому Севастополі горить нафтобаза біля Козачої бухти. За оцінками окупаційної адміністрації українського міста площа пожежі - 1000 кв. ... || Безпілотник підірвав нафтобазу у Севастополі. В окупованому Севастополі горить нафтобаза біля Козачої бухти. За оцінками окупаційної адміністрації українського міста, площа пожежі - 1000 кв....",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE,CRIMEA_SEVASTOPOL,CRIMEA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P4_CRIMEA,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,62143,NO_EXACT_REPORT_DUPLICATE,PENDING,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,R5_SCOPE_UNKNOWN,H3_UA_ACTOR_NO_CLEAR_UA_GEO,UA_ACTOR_WITHOUT_CLEAR_UKRAINE_OR_CRIMEA_ADM1,,TRUE,FALSE,FALSE,FALSE,FALSE
232724,20220430,1,1210208,nv,https://nv.ua/ukr/ukraine/events/v-okupovanomu-dzhankoji-buv-atakovaniy-viyskoviy-aeroport-30-kvitnya-novini-rosiji-50414432.html,STRATEGIC_AIRBASE,аеродром,атак|пожеж|ракет,709334,Dzhankoi,Crimea,Dzhankois'kyi,34.392872,45.713348,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,В окупованому Джанкої внаслідок ракетної атаки спалахнула пожежа на військовому аеродромі — росЗМІ,REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE,CRIMEA_SEVASTOPOL,CRIMEA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P4_CRIMEA,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,232724,NO_EXACT_REPORT_DUPLICATE,PENDING,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,R5_SCOPE_UNKNOWN,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE
62151,20220430,1,174894,nv,https://nv.ua/ukr/world/countries/sevastopol-novini-pislya-vibuhu-na-naftobazi-viyskovi-rf-pochali-pisati-raporti-na-vidpustki-50321132.html,FUEL_STORAGE_TERMINAL,нафтобаз,вибух,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,,«Гарячий курортний сезон». Після вибухів на нафтобазі в Севастополі російські військові почали писати рапорти на відпустку — Генштаб,REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE,CRIMEA_SEVASTOPOL,CRIMEA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P4_CRIMEA,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,62151,NO_EXACT_REPORT_DUPLICATE,PENDING,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,R5_SCOPE_UNKNOWN,M2_REMAINS_UNRESOLVED,NO_DECISIVE_SECOND_STAGE_SIGNAL,,FALSE,TRUE,FALSE,FALSE,FALSE
232725,20220502,3,1215208|1215229|1215261,militarnyy|nv,https://mil.in.ua/uk/news/z-yavylysya-suputnykovi-znimky-z-naslidkamy-novogo-udaru-po-aerodromu-v-krymu/|https://nv.ua/ukr/ukraine/events/dzhankoy-pislya-udaru-atacms-po-aerodromu-znikli-dva-rosiyski-radari-50415214.html|https://nv.ua/ukr/ukraine/events/udar-po-aerodromu-u-dzhankoji-30-kvitnya-z-yavilisya-suputnikovi-znimki-z-naslidkami-udariv-atacms-50415068.html,STRATEGIC_AIRBASE,аеродром,Удар|атак|ракет|удар,709334,Dzhankoi,Crimea,Dzhankois'kyi,34.392872,45.713348,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"З’явилися супутникові знімки з наслідками нового удару по аеродрому в Криму. З'явилися супутникові знімки військового аеродрому у Джанкої з наслідками нового ракетного удару.  Відповідні світлини опублікував проєкт журналі... || Удар ракетами ATACMS по аеродрому в Джанкої: ЗМІ показали перші супутникові знімки з наслідками атаки || Удар ATACMS по аеродрому в Джанкої: два російські радари зникли з позицій — супутникові знімки",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE,CRIMEA_SEVASTOPOL,CRIMEA_TEXT,FOLLOWUP_OR_AFTERMATH,FOLLOWUP_CUE_NO_FRESH_VERB,,P4_CRIMEA,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,232725,NO_EXACT_REPORT_DUPLICATE,PENDING,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,FOLLOWUP_OR_AFTERMATH,FOLLOWUP_CUE_NO_FRESH_VERB,R5_SCOPE_UNKNOWN,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE
52764,20220502,14,1215207,militarnyy,https://mil.in.ua/uk/news/z-yavylysya-suputnykovi-znimky-z-naslidkamy-novogo-udaru-po-aerodromu-v-krymu/,STRATEGIC_AIRBASE,аеродром,ракет|удар,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"З’явилися супутникові знімки з наслідками нового удару по аеродрому в Криму. З'явилися супутникові знімки військового аеродрому у Джанкої з наслідками нового ракетного удару.  Відповідні світлини опублікував проєкт журналі...",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE,CRIMEA_SEVASTOPOL,CRIMEA_TEXT,FOLLOWUP_OR_AFTERMATH,FOLLOWUP_CUE_NO_FRESH_VERB,,P4_CRIMEA,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,52764,NO_EXACT_REPORT_DUPLICATE,PENDING,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,FOLLOWUP_OR_AFTERMATH,FOLLOWUP_CUE_NO_FRESH_VERB,R5_SCOPE_UNKNOWN,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE
62153,20220502,1,175290,nv,https://nv.ua/ukr/ukraine/events/sevastopol-naftobaza-suputnikovi-foto-naslidkiv-pozhezhi-shemi-novini-ukrajini-50321737.html,FUEL_STORAGE_TERMINAL,нафтобаз,вибух,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Наслідки вибуху на нафтобазі в Севастополі показали на супутникових знімках,REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE,CRIMEA_SEVASTOPOL,CRIMEA_TEXT,FOLLOWUP_OR_AFTERMATH,FOLLOWUP_CUE_NO_FRESH_VERB,,P4_CRIMEA,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,62153,NO_EXACT_REPORT_DUPLICATE,PENDING,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,FOLLOWUP_OR_AFTERMATH,FOLLOWUP_CUE_NO_FRESH_VERB,R5_SCOPE_UNKNOWN,M2_REMAINS_UNRESOLVED,NO_DECISIVE_SECOND_STAGE_SIGNAL,,FALSE,FALSE,FALSE,FALSE,FALSE
62154,20220502,1,175171,nv,https://nv.ua/ukr/ukraine/events/vibuhi-v-krimu-v-ok-pivden-prokomentuvali-pozhezhu-na-naftobazi-u-sevastopoli-novini-ukrajini-50321534.html,FUEL_STORAGE_TERMINAL,нафтобаз,пожеж,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"В ОК Південь оцінили, наскільки значною проблемою для РФ є пожежа на нафтобазі в окупованому Севастополі",REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE,CRIMEA_SEVASTOPOL,CRIMEA_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P4_CRIMEA,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,62154,NO_EXACT_REPORT_DUPLICATE,PENDING,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,R5_SCOPE_UNKNOWN,M2_REMAINS_UNRESOLVED,NO_DECISIVE_SECOND_STAGE_SIGNAL,,FALSE,FALSE,FALSE,FALSE,FALSE
305024,20220504,1,1626125,meduza,https://twitter.com/YWNReporter/status/1523360073241800704,AMMUNITION_ARSENAL,складу боеприпас,Удар,806536,Male Vesele,Kharkiv,Kharkivs'kyi,36.532811,50.152503,REVIEW,REVIEW_COORDINATE_NEAR_RU,11.303,806589,Sereda,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"Удары по российским позициям в десяти километрах от границы, в районе поселка Затишное (Харьковская область). Вероятно, произошло попадание по складу боеприпасов.",REVIEW_LOCATION_AMBIGUOUS,REVIEW_COORDINATE_NEAR_RU,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,305024,NO_EXACT_REPORT_DUPLICATE,PENDING,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,R5_SCOPE_UNKNOWN,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE
62157,20220505,3,175778,nv,https://nv.ua/ukr/world/geopolitics/pozhezhi-na-naftobazi-pid-tamannyu-ta-v-sevastopoli-opublikovani-suputnikovi-znimki-50322427.html,FUEL_STORAGE_TERMINAL,нафтобаз,пожеж,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,З’явилися супутникові знімки наслідків масштабних пожеж на нафтобазі біля Тамані та в Севастополі,REVIEW_LOCATION_AMBIGUOUS,REVIEW_DISPUTED_CRIMEA,FALSE,CRIMEA_SEVASTOPOL,CRIMEA_TEXT,FOLLOWUP_OR_AFTERMATH,FOLLOWUP_CUE_NO_FRESH_VERB,,P4_CRIMEA,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,62157,NO_EXACT_REPORT_DUPLICATE,PENDING,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,FOLLOWUP_OR_AFTERMATH,FOLLOWUP_CUE_NO_FRESH_VERB,R5_SCOPE_UNKNOWN,M2_REMAINS_UNRESOLVED,NO_DECISIVE_SECOND_STAGE_SIGNAL,,FALSE,FALSE,FALSE,FALSE,FALSE
81915,20220512,1,1699532,unian,https://www.unian.ua/war/kremenchuk-stali-vidomi-detali-ataki-na-npz-na-poltavshchini-novini-vtorgnennya-rosiji-v-ukrajinu-11823921.html,REFINING_PETROCHEM_GAS,НПЗ,Ракет|атак,696643,Poltava,Poltava,Poltavs'ka,34.551245,49.589531,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Poltava,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,Ракетний обстріл Полтавщини: стали відомі деталі атаки на НПЗ,REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,81915,NO_EXACT_REPORT_DUPLICATE,PENDING,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,R5_SCOPE_UNKNOWN,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE
81918,20220512,1,14893,24tvua,https://24tv.ua/bilshist-raket-vluchili-naftopererobniy-zavod-golova-poltavskoyi_n1978420,REFINING_PETROCHEM_GAS,нафтоперероб,ракет,696643,Poltava,Poltava,Poltavs'ka,34.551245,49.589531,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Poltava,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"Більшість ракет влучили в нафтопереробний завод, – голова Полтавської ОВА",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,FRESH_ATTACK_WORDING,FRESH_ATTACK_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,81918,NO_EXACT_REPORT_DUPLICATE,PENDING,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,R5_SCOPE_UNKNOWN,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE
81919,20220512,1,323967,espreso,https://espreso.tv/rosiyani-zavdali-raketnikh-udariv-po-poltavshchini-4-z-nikh-po-nepratsyuyuchomu-kremenchutskomu-npz,REFINING_PETROCHEM_GAS,НПЗ,ракет|удар,696643,Poltava,Poltava,Poltavs'ka,34.551245,49.589531,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Poltava,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,,,"Росіяни завдали по Полтавщині близько 12 ракетних ударів, 4 з них – по непрацюючому Кременчуцькому НПЗ",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,81919,NO_EXACT_REPORT_DUPLICATE,PENDING,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,R5_SCOPE_UNKNOWN,L2_RUS_ACTOR_UA_GEO,RUSSIAN_ACTOR_AND_UKRAINE_GEOCODE,,FALSE,TRUE,TRUE,FALSE,TRUE
81921,20220513,2,154192,ntv,https://www.ntv.ru/novosti/2705567/,DEFENSE_INDUSTRY|REFINING_PETROCHEM_GAS,военная операция России В Полтавской области высокоточным оружием уничтожены производственные мощности нефтеперерабатывающего завод|нефтеперерабат,удар|уничтож,696643,Poltava,Poltava,Poltavs'ka,34.551245,49.589531,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Poltava,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,ВСУ,,МО РФ: российская армия нанесла удар по заводу и резервуарам с топливом для ВСУ под Полтавой — Специальная военная операция России В Полтавской области высокоточным оружием уничтожены производственные мощности нефтеперерабатывающего завода и резервуары с топливом для ВСУ. Об этом сообщил официальный представитель Минобороны РФ Игорь Конашенков.,REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,,P6_SCOPE_UNKNOWN,TRUE,,UNIQUE_EXACT_REPORT_LEVEL,81921,NO_EXACT_REPORT_DUPLICATE,PENDING,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,R5_SCOPE_UNKNOWN,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,FALSE,TRUE,FALSE,TRUE
81923,20220513,1,65023,liveuamap,https://t.me/DMYTROLUNIN/1869,REFINING_PETROCHEM_GAS,НПЗ,вибух|ракет|удар,696643,Poltava,Poltava,Poltavs'ka,34.551245,49.589531,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Poltava,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,,,"4 ракетні удари по Кременчуцькому НПЗ, також вибухи в Полтавському районі - голова ОДА",REVIEW_LOCATION_AMBIGUOUS,REVIEW_NAME_ONLY_RU_SUPPORT,FALSE,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,EXACT2022-0013,P6_SCOPE_UNKNOWN,TRUE,EXACT2022-0013,CANONICAL,81923,EXACT_SOURCE_URL_AND_REPRESENTATIVE_TEXT,PENDING,UNKNOWN,NO_DECISIVE_SCOPE_TEXT,EVENT_FORM_UNRESOLVED,NO_DECISIVE_EVENT_FORM_CUE,R5_SCOPE_UNKNOWN,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE
