event_id_1pd,date,n_reports,event_ids_matching,sources_matching,source_urls,target_classes,target_terms,attack_terms,geonameid,asciiname,ADM1_NAME,ADM2_NAME,longitude,latitude,location_bucket,location_method,nearest_ru_distance_km,nearest_ru_geonameid,nearest_ru_name,a_ukr_init_field,a_ukr_init,a_ukr_field,a_ukr,a_rus_init_field,a_rus_init,a_rus_field,a_rus,ua_actor_text,ru_scope_text,representative_text,Stage1Triage,CandidateCensusComplete,ScopeAutoV1,ManualReviewRequired,UnknownPriorityV2,UnknownPriorityReasonV2,RussiaTargetTextHitsV2,UkraineActorEvidenceV2,RussiaActorEvidenceV2,UkraineAdm1EvidenceV2,CrimeaAdm1EvidenceV2,RussiaReviewMethodEvidenceV2
294793,20230624,1,1718325,unian,https://www.unian.ua/war/zsu-pro-situaciyu-pid-bahmutom-zneshkodzheno-sotni-okupantiv-znishcheno-skladi-z-boyepripasami-12305421.html,AMMUNITION_ARSENAL,склади з боєприпас,знищ,713174,Bakhmut,Donets'k,Artemivs'ka,38.001988,48.589471,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Bakhmut,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,"ЗСУ про ситуацію під Бахмутом: знешкоджено сотні окупантів, знищено склади з боєприпасами",REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,FALSE,TRUE,FALSE,TRUE
178550,20230628,1,1632388,meduza,https://t.me/razved_dozor/4638,AMMUNITION_ARSENAL,складу боеприпас,удар,704691,Kotlyarovka,Kharkiv,Kupians'kyi,37.91215,49.641193,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kotlyarovka,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,TRUE,FALSE,"Артиллерийский удар, как утверждается, по складу боеприпасов украинской армии в Кисловке под Купянском.",REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,TRUE,TRUE,FALSE,TRUE
219091,20230720,2,1632811,meduza,https://twitter.com/LogKa11/status/1681662633517219840,AMMUNITION_ARSENAL,складу боеприпас,удар,706702,Karpovka,Donets'k,Artemivs'kyi,38.099815,48.657297,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Karpovka,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,TRUE,FALSE,Российский удар кассетными боеприпасами по украинским складу боеприпасов и технике в Степановке под Константиновкой в тылу Бахмутского фронта.,REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,TRUE,TRUE,FALSE,TRUE
311371,20230720,1,1632755,meduza,https://t.me/osirskiy/223,AMMUNITION_ARSENAL,склад боеприпас,уничтож,811723,Bogdanovka,Luhans'k,Popasnians'kyi,38.314649,48.898383,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Bogdanovka,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,ВСУ уничтожили полевой склад боеприпасов на Лисичанском направлении.,REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,FALSE,TRUE,FALSE,TRUE
61189,20230726,1,1632899,meduza,https://twitter.com/WarVehicle/status/1686103427070226432,AMMUNITION_ARSENAL,складу боеприпас,дрон|удар,694289,Shcherbinovka,Donets'k,Kostiantynivs'kyi,37.833689,48.459728,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Shcherbinovka,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"Российский дрон-камикадзе """"""""Ланцет"""""""" нанес удар по позиции украинсой самоходной артиллерийской установки  и в складу боеприпасов в районе Дылеевки в тылу Бахмутского фронта.",REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,FALSE,TRUE,FALSE,TRUE
38072,20230803,1,349806,espreso,https://espreso.tv/peremozhni-novini-526-dnya-viyni-ukrainski-rozvidniki-otrimali-bezpilotniki-bomberi-na-zakarpatti-vidobuli-pershu-sil-a-v-tokmaku-zletiv-u-povitrya-vorozhiy-sklad-boepripasiv,AMMUNITION_ARSENAL,склад боєприпас,безпілот,691469,Tokmak,Zaporizhzhya,Tokmats'kyi,35.709191,47.255103,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Tokmak,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,"Переможні новини 526 дня війни: українські розвідники отримали безпілотники-бомбери, на Закарпатті видобули першу сіль, а в Токмаку злетів у повітря ворожий склад боєприпасів",REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,FALSE,TRUE,FALSE,TRUE
32883,20230810,1,1633305,meduza,https://t.me/immateriumukrkhorne/372,AMMUNITION_ARSENAL,склад боеприпас,уничтож,690620,Uspenovka,Zaporizhzhya,Orikhivs'kyi,35.94478,47.443973,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Uspenovka,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,Предположительно артиллерия ВСУ уничтожила склад боеприпасов и два автобуса российской армии к северо-западу от Вербового на Ореховском направлении.,REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,FALSE,TRUE,FALSE,TRUE
295343,20230907,1,480122,interfaxua,https://interfax.com.ua/news/general/933453.html,AMMUNITION_ARSENAL,склад боєприпас,знищ,713174,Bakhmut,Donets'k,Artemivs'ka,38.001988,48.589471,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Bakhmut,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,ССО знищили склад боєприпасів окупантів на Бахмутському напрямку – Генштаб,REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,FALSE,TRUE,FALSE,TRUE
219140,20230918,5,1634052,meduza,https://twitter.com/DefenceU/status/1704012695349977152,AMMUNITION_ARSENAL,склад боеприпас,уничтож,706702,Karpovka,Donets'k,Artemivs'kyi,38.099815,48.657297,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Karpovka,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,ВСУ уничтожили тяжелый самоходный миномет «Тюльпан» и склад боеприпасов российской армии в районе Клинового в тылу Бахмутского фронта.,REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,FALSE,TRUE,FALSE,TRUE
173333,20230918,1,1634039,meduza,https://t.me/Trikutnik_LSR/1514,AMMUNITION_ARSENAL,склада боеприпас,Взрыв,704403,Sorokyne,Luhans'k,Krasnodons'ka,39.750176,48.285191,REVIEW,REVIEW_COORDINATE_NEAR_RU,9.023,7439272,Shakhta Yugo-Zapadnaya Nomer Tri,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Взрыв склада боеприпасов в Сорокино (Луганская область). Координаты места съемки.,REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,FALSE,TRUE,FALSE,TRUE
222603,20230929,1,1634613,meduza,https://t.me/RtrDonetsk/20832,STRATEGIC_AIRBASE,аэродром,дрон|уничтож,707195,Kalinino,Dnipropetrovs'k,KryvyiRig,33.530861,47.889236,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kalinino,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,"Украинский истребитель СУ-25 уничтожен дроном-камикадзе """"""""Ланцет"""""""" на аэродроме Долгинцево в Кривом Роге в 65 километрах от линии фронта.",REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,FALSE,TRUE,FALSE,TRUE
205064,20231013,1,1634831,meduza,https://t.me/The_Wrong_Side/12628,AMMUNITION_ARSENAL,склад боеприпас,уничтож,706458,Khatnie,Kharkiv,Velykoburluts'kyi,37.557,50.1213,REVIEW,REVIEW_COORDINATE_NEAR_RU,9.009,806977,Butyrki,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,TRUE,FALSE,"Как утверждается, в районе Хатнего на Купянском направлении артиллеристы ВС РФ уничтожили склад боеприпасов ВСУ.",REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,TRUE,TRUE,FALSE,TRUE
178870,20231027,1,1635325,meduza,https://www.youtube.com/watch?v=EKtSkFdi4dE,AMMUNITION_ARSENAL,складу боеприпас,дрон|удар,704860,Korsunka,Kherson,Beryslavs'kyi,33.17299,46.76013,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Korsunka,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,TRUE,FALSE,"Украинские дроны-камикадзе наносят удары по российским БТР, танку, грузовику и складу боеприпасов у Корсунки и Крынок на левом берегу Днепра.",REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,TRUE,TRUE,FALSE,TRUE
82509,20231101,1,1649361,liga,https://news.liga.net/politics/news/v-mirgorode-pod-poltavoy-zvuchat-vzryvy-tam-voennyy-aerodrom-vsu-pisali-o-raketnoy-ugroze,STRATEGIC_AIRBASE,аэродром,взрыв|ракет,696643,Poltava,Poltava,Poltavs'ka,34.551245,49.589531,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Poltava,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,"В Миргороде под Полтавой звучат взрывы. Там военный аэродром, ВСУ писали о ракетной угрозе",REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,FALSE,TRUE,FALSE,TRUE
256970,20231104,1,677054,ria,https://ria.ru/20231104/arsenal-1907431545.html,AMMUNITION_ARSENAL,арсенал,ракет,710735,Chernihiv,Chernihiv,Chernihivs'ka,31.298652,51.491007,REVIEW,REVIEW_COORDINATE_NEAR_RU,16.908,491522,Snov,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,ВС России поразили арсенал ракет ВСУ в Черниговской области,REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,FALSE,TRUE,FALSE,TRUE
349067,20231110,1,1683798,pravdaua,https://www.pravda.com.ua/news/2023/11/10/7428120/,FUEL_STORAGE_TERMINAL,нафтобаз,Дрон|атак,,,,,35.383911,45.026654,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,"Дрони ЗСУ атакували нафтобазу у Феодосії, уламки здетонували – ЗМІ.",REVIEW,FALSE,UNKNOWN,TRUE,H3_UA_ACTOR_NO_CLEAR_UA_GEO,UA_ACTOR_WITHOUT_CLEAR_UKRAINE_OR_CRIMEA_ADM1,,TRUE,FALSE,FALSE,FALSE,FALSE
302445,20231111,2,702372,ria,https://ria.ru/20231111/podstantsiya-1908857546.html,ENERGY_GRID_SUPPORT,подстанц,поврежд,805500,Voronyne,Sumy,Bilopils'kyi,34.123755,51.106236,REVIEW,REVIEW_COORDINATE_NEAR_RU,19.395,806795,Stantsiya Tetkino,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,На Украине заявили о повреждении одной из подстанций в Сумской области,REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,FALSE,TRUE,FALSE,TRUE
222604,20231120,1,1635850,meduza,https://t.me/Dnepro_Rub/1601,STRATEGIC_AIRBASE,аэродром,Удар|дрон,707195,Kalinino,Dnipropetrovs'k,KryvyiRig,33.530788,47.886093,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kalinino,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,TRUE,FALSE,"Удар российского дрона-камикадзе """"""""Ланцет"""""""" по, веротяно, украинскому муляжу штурмовика Су-25 на аэродроме Долгинцево под Кривым Рогом.",REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,TRUE,TRUE,FALSE,TRUE
332273,20231120,1,1635964,meduza,https://t.me/mlnrlive/4639,FUEL_STORAGE_TERMINAL,нефтебаз,атак|дрон,9863959,Telmana,Luhans'k,Luhans'ka,39.301046,48.517142,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Telmana,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,"**Описание события из внешнего источника:** > Луганская нефтебаза горит, предположительно после атаки украинского дрона.",REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,FALSE,TRUE,FALSE,TRUE
231113,20231120,2,1636087|1636105,meduza,https://t.me/natoptishh/2122|https://twitter.com/franfran2424/status/1731052493079990593<br>code:,AMMUNITION_ARSENAL,ammo depot|ammunition depot,destroy,708949,Hatyshche,Kharkiv,Vovchans'kyi,36.87209,50.296571,REVIEW,REVIEW_COORDINATE_NEAR_RU,5.768,489051,Staraya Tavolzhanka,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,"**Описание события из внешнего источника: Project Owl** > Ukrainian building, claimed ammo depot, destroyed in Hatyshche north of Kharkiv https://twitter.com/franfran2424/status/1731052493079990593. || **Описание события из внешнего источника: Geoconfirmed** > Russian artillery destroys a house purported to contain a Ukrainian ammunition depot. 7VWC+JRG Hatyshche, Kharkiv Oblast, Ukraine  Source(s):  https://t.me/natoptishh/2122 https://twitter.com/franfran2424/status/1731052136459325841  Geolocation(s):  https://twitter.com/franfran2424/status/1731052493079990593 https://t.me/natoptishh/2122.",REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,FALSE,TRUE,FALSE,TRUE
222114,20231123,1,744278,ria,https://ria.ru/20231123/spetsoperatsiya-1911335219.html,STRATEGIC_AIRBASE,аэродром,удар,707153,Kalinovka,Khmel'nyts'kyy,Khmel'nyts'kyi,26.92966,49.507388,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kalinovka,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,Российские военные нанесли удар по аэродрому ВСУ в Хмельницкой области,REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,FALSE,TRUE,FALSE,TRUE
349125,20231205,1,1684414,pravdaua,https://www.pravda.com.ua/news/2023/12/5/7431766/,FUEL_STORAGE_TERMINAL,Нафтобаз,дрон,,,,,35.383911,45.026654,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,Нафтобазу у Феодосії вразили дрони СБУ та ГУР – джерело.,REVIEW,FALSE,UNKNOWN,TRUE,H3_UA_ACTOR_NO_CLEAR_UA_GEO,UA_ACTOR_WITHOUT_CLEAR_UKRAINE_OR_CRIMEA_ADM1,,TRUE,FALSE,FALSE,FALSE,FALSE
349123,20231205,1,1684428,pravdaua,https://www.pravda.com.ua/news/2023/12/5/7431684/,FUEL_STORAGE_TERMINAL,нафтобаз,атак|безпілот,,,,,35.383911,45.026654,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,"Українські безпілотники атакували нафтобазу у Феодосії, але були збиті – росЗМІ. Віцепрем’єрка з європейської та євроатлантичної інтеграції Ольга Стефанішина заявила, що Верховна Рада вже цього тижня ухвалити зміни до закону про нацменшини на виконання критерію Єврокомісії для відкриття переговорів про вступ із ЄС.",REVIEW,FALSE,UNKNOWN,TRUE,H3_UA_ACTOR_NO_CLEAR_UA_GEO,UA_ACTOR_WITHOUT_CLEAR_UKRAINE_OR_CRIMEA_ADM1,,TRUE,FALSE,FALSE,FALSE,FALSE
