event_id_1pd,date,n_reports,event_ids_matching,sources_matching,source_urls,target_classes,target_terms,attack_terms,geonameid,asciiname,ADM1_NAME,ADM2_NAME,longitude,latitude,location_bucket,location_method,nearest_ru_distance_km,nearest_ru_geonameid,nearest_ru_name,a_ukr_init_field,a_ukr_init,a_ukr_field,a_ukr,a_rus_init_field,a_rus_init,a_rus_field,a_rus,ua_actor_text,ru_scope_text,representative_text,Stage1Triage,CandidateCensusComplete,ScopeAutoV1,ManualReviewRequired,UnknownPriorityV2,UnknownPriorityReasonV2,RussiaTargetTextHitsV2,UkraineActorEvidenceV2,RussiaActorEvidenceV2,UkraineAdm1EvidenceV2,CrimeaAdm1EvidenceV2,RussiaReviewMethodEvidenceV2,ResidualAuditFlags,RussiaTextHitsAudit,PossibleCompositeAudit,PossibleOtherYearAudit
293670,20230413,1,1646309,liga,https://news.liga.net/politics/video/pod-bahmutom-artilleristy-45-brigady-pryamym-udarom-unichtojili-sklad-boepripasov-video,AMMUNITION_ARSENAL,склад боеприпас,удар|уничтож,713174,Bakhmut,Donets'k,Artemivs'ka,38.001988,48.589471,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Bakhmut,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,Под Бахмутом артиллеристы 45 бригады прямым ударом уничтожили склад боеприпасов — видео,REVIEW,FALSE,UNKNOWN,TRUE,L2_RUS_ACTOR_UA_GEO,RUSSIAN_ACTOR_AND_UKRAINE_GEOCODE,,FALSE,TRUE,TRUE,FALSE,TRUE,,,FALSE,FALSE
293846,20230425,4,47714,interfaxua,https://interfax.com.ua/news/general/906093.html,AMMUNITION_ARSENAL,склади боєприпас,безпілот|знищ,713174,Bakhmut,Donets'k,Artemivs'ka,38.001988,48.589471,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Bakhmut,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"За добу в Бахмуті знищено 175 окупантів, п'ять безпілотників і чотири склади боєприпасів - Череватий",REVIEW,FALSE,UNKNOWN,TRUE,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE
188771,20230428,1,133002,liveuamap,https://t.me/hueviyherson/38520,AMMUNITION_ARSENAL,складі боєприпас,Вибух,705598,Klyuchevaya,Kherson,Beryslavs'kyi,33.36009,46.74706,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Klyuchevaya,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Вибухи на складі боєприпасів у Новій Каховці,REVIEW,FALSE,UNKNOWN,TRUE,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE
56345,20230429,1,336843,espreso,https://espreso.tv/okupatsiyna-vlada-krimu-povidomlyae-pro-pozhezhu-na-naftobazi-u-sevastopoli,FUEL_STORAGE_TERMINAL,нафтобаз,пожеж,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,Окупаційна влада Криму повідомляє про пожежу на нафтобазі у Севастополі,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,FALSE
33376,20230429,1,336861,espreso,https://espreso.tv/bozha-kara-za-uman-v-gur-rozkrili-podrobitsi-vibukhiv-na-naftobazi-v-sevastopoli,FUEL_STORAGE_TERMINAL,нафтобаз,вибух,690688,Uman,Cherkasy,Umans'kyi,30.220629,48.749654,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Uman,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"""""Божа кара за Умань"""": в ГУР розкрили подробиці вибухів на нафтобазі в Севастополі",REVIEW,FALSE,UNKNOWN,TRUE,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE
62937,20230429,2,1678046|1678066,pravdaua,https://www.pravda.com.ua/news/2023/04/29/7399949/|https://www.pravda.com.ua/news/2023/04/29/7400001/,FUEL_STORAGE_TERMINAL,нафтобаз,безпілот|пожеж,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,"У Севастополі загасили пожежу на нафтобазі, окупанти кажуть про два безпілотники. || У Севастополі горить нафтобаза: окупанти кажуть – поцілив безпілотник.",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,TRUE,FALSE,TRUE,FALSE,POSSIBLE_COMPOSITE,,TRUE,FALSE
62936,20230429,2,1715992,unian,https://www.unian.ua/war/rosiyani-nasilu-gasyat-rezervuar-pislya-vibuhu-v-sevastopoli-video-12238026.html,FUEL_STORAGE_TERMINAL,нафтобаз,Пожеж,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,Пожежа на нафтобазі в Севастополі: росіяни насилу гасять резервуар (відео),REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,FALSE
62932,20230429,2,1715977,unian,https://www.unian.ua/war/chubarov-rozpoviv-pro-detali-nichnoji-ataki-na-naftobazu-v-okupovanomu-sevastopoli-12237741.html,FUEL_STORAGE_TERMINAL,нафтобаз,атак,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Чубаров розповів про деталі нічної атаки на нафтобазу в окупованому Севастополі,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE
62940,20230430,1,47869,interfaxua,https://interfax.com.ua/news/general/907139.html,FUEL_STORAGE_TERMINAL,нафтобаз,Удар,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Удар по нафтобазі в Севастополі спровокував панічні настрої в місті та на півострові,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE,POSSIBLE_COMPOSITE,,TRUE,FALSE
56347,20230430,6,280634,ria,https://ria.ru/20230430/ukraina-1868836513.html,FUEL_STORAGE_TERMINAL,нефтебаз,атак,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,На Украине назвали истинную цель атаки на нефтебазу в Крыму,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,TRUE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE
62943,20230430,1,336877,espreso,https://espreso.tv/tse-pidgotovka-do-nastupu-zsu-gumenyuk-pro-vibukhi-na-naftobazi-u-sevastopoli,FUEL_STORAGE_TERMINAL,нафтобаз,вибух,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,"""""Це підготовка до наступу ЗСУ"""": Гуменюк про вибухи на нафтобазі у Севастополі",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,TRUE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE
62941,20230430,1,1678084,pravdaua,https://www.pravda.com.ua/news/2023/04/30/7400032/,FUEL_STORAGE_TERMINAL,нафтобаз,пожеж,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"Після пожежі на нафтобазі у Севастополі містом ширяться """"панічні чутки"""" – штаб.",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE
56348,20230430,2,1716021,unian,https://www.unian.ua/war/genshtab-pro-bavovnu-v-krimu-znishcheno-naftobazu-flotu-pochinayetsya-garyachiy-kurortniy-sezon-12238710.html,FUEL_STORAGE_TERMINAL,нафтобаз,знищ,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"Генштаб про """"бавовну"""" в Криму: знищено нафтобазу флоту, починається """"гарячий курортний сезон""""",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE
61573,20230501,1,133554,liveuamap,https://t.me/rusbrief/113047,FUEL_STORAGE_TERMINAL,нафтобаз,пожеж,694393,Shablykina,Sevastopol',Haharins'kyi,33.41716,44.58068,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"За даними окупаційної влади, пожежа на нафтобазі в Севастополі не загрожує цивільним об'єктам",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE
56359,20230501,1,336907,espreso,https://espreso.tv/nadsilayut-koordinati-feodosiyskoi-naftobazi-chekayut-na-podarunki-chiygoz-pro-reaktsiyu-zhiteliv-krimu-na-vibukhi-u-sevastopoli,FUEL_STORAGE_TERMINAL,нафтобаз,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"""""Надсилають координати феодосійської нафтобази, чекають на подарунки"""": Чийгоз про реакцію жителів Криму на вибухи у Севастополі",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE
56392,20230504,1,337035,espreso,https://espreso.tv/u-krimu-progrimili-vibukhi-okupanti-zayavili-pro-udar-dronami-v-rayoni-aerodromu-belbek,STRATEGIC_AIRBASE,аеродром,вибух|дрон|удар,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,"У Криму прогриміли вибухи, окупанти заявили про удар дронами в районі аеродрому Бельбек",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,FALSE
62954,20230504,1,1678192,pravdaua,https://www.pravda.com.ua/news/2023/05/4/7400722/,STRATEGIC_AIRBASE,аеродром,вибух|дрон,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,Нові вибухи прогриміли в Севастополі: окупанти заявили про дрон на аеродромі.,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,FALSE
62959,20230505,1,1678248,pravdaua,https://www.pravda.com.ua/news/2023/05/5/7400824/,FUEL_STORAGE_TERMINAL,нафтобаз,пожеж,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,ЗМІ показали наслідки пожежі на російській нафтобазі в Тамані та у Севастополі.,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,TRUE,FALSE,TRUE,FALSE,POSSIBLE_COMPOSITE,,TRUE,FALSE
294072,20230508,1,1678313,pravdaua,https://www.pravda.com.ua/news/2023/05/8/7401226/,AMMUNITION_ARSENAL,склади боєприпас,атак,713174,Bakhmut,Donets'k,Artemivs'ka,38.001988,48.589471,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Bakhmut,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,"Окупанти атакують Бахмут і ще 3 напрямки, в повітря злетіли 2 склади боєприпасів загарбників - Генштаб.",REVIEW,FALSE,UNKNOWN,TRUE,L2_RUS_ACTOR_UA_GEO,RUSSIAN_ACTOR_AND_UKRAINE_GEOCODE,,FALSE,TRUE,TRUE,FALSE,TRUE,,,FALSE,FALSE
294229,20230516,3,1678604,pravdaua,https://www.pravda.com.ua/news/2023/05/16/7402505/,AMMUNITION_ARSENAL,склади боєприпас,знищ,713174,Bakhmut,Donets'k,Artemivs'ka,38.001988,48.589471,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Bakhmut,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"Біля Бахмута та Мар’їнки найгарячіше, знищено 2 склади боєприпасів РФ – Генштаб.",REVIEW,FALSE,UNKNOWN,TRUE,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE,POSSIBLE_COMPOSITE,,TRUE,FALSE
221908,20230529,2,282828,ria,https://ria.ru/20230529/aerodrom-1874866974.html,STRATEGIC_AIRBASE,аэродром,поврежд,707153,Kalinovka,Khmel'nyts'kyy,Khmel'nyts'kyi,26.92966,49.507388,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kalinovka,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,В Хмельницкой области получил повреждения военный аэродром,REVIEW,FALSE,UNKNOWN,TRUE,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE
29149,20230601,1,140248,liveuamap,https://t.me/shot_shot/52243,ENERGY_GRID_SUPPORT,підстанц,Безпілот|вибух,689385,Volodymyrivka,Sumy,Sums'kyi,34.8773,51.20796,STRICT,COORDINATE_RU_STRICT,0.552,560192,Gordeyevka,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Безпілотник скинув вибуховий пристрій на підстанцію в селищі Гордіївка Курської області,REVIEW,FALSE,UNKNOWN,TRUE,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE
201188,20230608,3,1679434,pravdaua,https://www.epravda.com.ua/news/2023/06/8/700962/,ENERGY_GRID_SUPPORT,підстанц,пошкодж,706448,Kherson,Kherson,Khersons'ka,32.614962,46.640319,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kherson,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"У Херсоні енергетики почали відновлювальні роботи """"там, де це можливо"""" – Міненерго. У Херсоні та області підтоплено і пошкоджено 182 трансформаторні підстанції. У Херсоні фіксується поступове зменшення рівня води - енергетики вже почали відновлювальні роботи там, де це можливо.",REVIEW,FALSE,UNKNOWN,TRUE,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE,POSSIBLE_COMPOSITE,,TRUE,FALSE
82413,20230610,1,49233,interfaxua,https://interfax.com.ua/news/general/915855.html,STRATEGIC_AIRBASE,аеродром,атак|дрон|пошкодж|ракет,696643,Poltava,Poltava,Poltavs'ka,34.551245,49.589531,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Poltava,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"Ворог уночі атакував військовий аеродром у Полтавській області ракетами """"""""""""""""Іскандер"""""""""""""""" і дронами, є пошкодження",REVIEW,FALSE,UNKNOWN,TRUE,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE
82416,20230610,1,1679544,pravdaua,https://www.pravda.com.ua/news/2023/06/10/7406229/,STRATEGIC_AIRBASE,аеродром,атак,696643,Poltava,Poltava,Poltavs'ka,34.551245,49.589531,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Poltava,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,Росіяни атакували військовий аеродром з технікою на Полтавщині – ОВА.,REVIEW,FALSE,UNKNOWN,TRUE,L2_RUS_ACTOR_UA_GEO,RUSSIAN_ACTOR_AND_UKRAINE_GEOCODE,,FALSE,TRUE,TRUE,FALSE,TRUE,,,FALSE,FALSE
82415,20230610,1,1717750,unian,https://www.unian.ua/war/raketniy-udar-po-poltavskiy-oblasti-rosiyani-vdarili-balistichnimi-y-krilatimi-raketami-shcho-poshkodzheno-12288213.html,STRATEGIC_AIRBASE,аеродром,пошкодж|ракет,696643,Poltava,Poltava,Poltavs'ka,34.551245,49.589531,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Poltava,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,Росіяни вдарили по Полтавській області балістичними й крилатими ракетами: пошкоджено аеродром,REVIEW,FALSE,UNKNOWN,TRUE,L2_RUS_ACTOR_UA_GEO,RUSSIAN_ACTOR_AND_UKRAINE_GEOCODE,,FALSE,TRUE,TRUE,FALSE,TRUE,,,FALSE,FALSE
