event_id_1pd,date,n_reports,event_ids_matching,sources_matching,source_urls,target_classes,target_terms,attack_terms,geonameid,asciiname,ADM1_NAME,ADM2_NAME,longitude,latitude,location_bucket,location_method,nearest_ru_distance_km,nearest_ru_geonameid,nearest_ru_name,a_ukr_init_field,a_ukr_init,a_ukr_field,a_ukr,a_rus_init_field,a_rus_init,a_rus_field,a_rus,ua_actor_text,ru_scope_text,representative_text,Stage1Triage,CandidateCensusComplete,ScopeAutoV1,ManualReviewRequired,UnknownPriorityV2,UnknownPriorityReasonV2,RussiaTargetTextHitsV2,UkraineActorEvidenceV2,RussiaActorEvidenceV2,UkraineAdm1EvidenceV2,CrimeaAdm1EvidenceV2,RussiaReviewMethodEvidenceV2
186348,20250704,1,2424041,pravdaua,https://epravda.com.ua/energetika/armiya-rf-poshkodila-v-kiyevi-obladnannya-dtek-ta-znishchila-dvi-transformatorni-pidstanciji-808836/?fbclid=IwZXh0bgNhZW0CMTAAYnJpZBExV2NLUnVDUUhLRUlvU0dnUQEeTupisqosGL6qm9osHKaOdGag12VYeh2zjxeIPNXe3rOFxgob1KgoaSEFNdw_aem,ENERGY_GRID_SUPPORT,підстанц,знищ,703448,Kyiv,Kiev City,Shevchenkivs'kyi,30.52355,50.45044,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,FALSE,FALSE,Армія РФ пошкодила в Києві обладнання ДТЕК та знищила дві трансформаторні підстанції.,REVIEW,FALSE,UNKNOWN,TRUE,M1_UA_ACTOR_UA_GEO,UA_ACTOR_WITH_UKRAINE_GEOCODE_REQUIRES_TEXT_CHECK,,TRUE,TRUE,TRUE,FALSE,FALSE
236432,20250715,1,2414536,espreso,https://espreso.tv/kultura-rosiyani-u-khersoni-znishchili-istorichnu-budivlyu-xix-st-budinok-kulturi-sudnobudivnikiv,MILITARY_REPAIR_SHIPYARD,суднобуд,знищ,706448,Kherson,Kherson,Khersons'ka,32.61496,46.64032,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kherson,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,Росіяни у Херсоні знищили історичну будівлю XIX ст. — будинок культури суднобудівників,REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,FALSE,TRUE,FALSE,TRUE
399619,20250721,1,2422475,unian,https://www.unian.ua/war/millerovo-u-rostovskiy-oblasti-rf-chuti-vibuhi-region-pid-atakoyu-bpla-13074258.html,STRATEGIC_AIRBASE,аеродром,вибух,,,,,40.39185,48.91963,STRICT,COORDINATE_RU_STRICT,0.853,526558,Millerovo,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,"У російському Міллерово пролунало понад 10 вибухів, там знаходиться військовий аеродром (відео)",REVIEW,FALSE,UNKNOWN,TRUE,M2_REMAINS_UNRESOLVED,NO_DECISIVE_SECOND_STAGE_SIGNAL,,FALSE,FALSE,FALSE,FALSE,FALSE
186793,20250731,1,2457517,pravdaua,https://epravda.com.ua/energetika/armiya-rf-poshkodila-transformatornu-pidstanciyu-v-kiyevi-809842/,ENERGY_GRID_SUPPORT,підстанц,атак,703448,Kyiv,Kiev City,Shevchenkivs'kyi,30.52355,50.45044,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,В Києві атака РФ пошкодила трансформаторну підстанцію.,REVIEW,FALSE,UNKNOWN,TRUE,M1_UA_ACTOR_UA_GEO,UA_ACTOR_WITH_UKRAINE_GEOCODE_REQUIRES_TEXT_CHECK,,TRUE,FALSE,TRUE,FALSE,FALSE
67872,20250804,1,2471209,liga,https://news.liga.net/politics/news/drony-sbu-porazili-pyat-rossiiskih-istrebitelei-na-aerodrome-v-okkupirovannom-krymu,STRATEGIC_AIRBASE,аэродром,Дрон,693805,Simferopol,Crimea,Simferopol's'ka,34.09941,44.95363,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,0,TRUE,FALSE,Дроны СБУ поразили пять российских истребителей на аэродроме в оккупированном Крыму,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,TRUE,FALSE,FALSE,TRUE,FALSE
67888,20250808,1,2439989,espreso,https://espreso.tv/viyna-z-rosiyeyu-buv-potuzhniy-vibukh-ydetsya-pro-pidstantsiyu-titan-bratchuk-pro-mozhlive-urazhennya-obekta-v-krimu,ENERGY_GRID_SUPPORT,підстанц,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.09941,44.95363,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,1,a_rus_b,0,FALSE,FALSE,"Був потужний вибух, йдеться про підстанцію """"Титан"""": Братчук про можливе ураження об'єкта в Криму",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,TRUE,FALSE,TRUE,FALSE
373666,20250813,1,2470503,pravdaua,https://www.pravda.com.ua/news/2025/08/13/7526058/,PIPELINE_PUMPING,нафтопров,удар,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,1,a_rus_b,1,FALSE,FALSE,"Сійярто звинуватив Україну в ударі по """"важливому"""" нафтопроводу """"Дружба"""".",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,TRUE,TRUE,TRUE,FALSE,TRUE
373663,20250813,1,2445813,unian,https://www.unian.ua/war/udari-po-rf-droni-urazili-naybilshiy-vuzol-naftoprovodu-druzhba-13096314.html,PIPELINE_PUMPING,нафтопров,Дрон,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,"Дрони уразили найбільший вузол нафтопроводу """"Дружба"""": деталі від Генштабу",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,FALSE,FALSE,TRUE,FALSE,TRUE
373664,20250813,1,2445825,unian,https://www.unian.ua/world/v-ugorshchini-nakinulisya-na-ukrajinu-zi-zvinuvachennyami-cherez-udar-po-naftoprovodu-druzhba-13097106.html,PIPELINE_PUMPING,нафтопров,удар,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,"В Угорщині накинулися на Україну зі звинуваченнями через удар по нафтопроводу """"Дружба""""",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,FALSE,FALSE,TRUE,FALSE,TRUE
373672,20250817,1,2456156,unian,https://www.unian.ua/war/viyna-v-ukrajini-zsu-znishchili-nasosni-stanciji-unecha-naftoprovodu-druzhba-13100730.html,PIPELINE_PUMPING,нафтопров,Удар|знищ,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,0,a_rus_init_b,0,a_rus_b,0,TRUE,FALSE,"Удар ЗСУ знищив насосні станції стратегічного нафтопроводу """"Дружба"""", – ЗМІ",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,TRUE,FALSE,TRUE,FALSE,TRUE
373677,20250818,1,2530603,liga,https://news.liga.net/politics/news/udar-vsu-polnostyu-ostanovil-nefteprovod-druzhba-genshtab,PIPELINE_PUMPING,нефтепровод,удар,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,TRUE,FALSE,"Украинский удар полностью остановил нефтепровод """"Дружба"""" – Генштаб",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,TRUE,TRUE,TRUE,FALSE,TRUE
373675,20250818,1,2456185,espreso,https://espreso.tv/viyna-z-rosiyeyu-sili-oboroni-atakuvali-naftoperekachuvalnu-stantsiyu-u-tambovskiy-oblasti-rf-naftoprovod-druzhba-povnistyu-zupineno,PIPELINE_PUMPING,нафтопров,Удар|атак|дрон,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,TRUE,FALSE,"Удари українських дронів повністю зупинили роботу нафтопроводу """"Дружба"""": в Угорщині розкритикували атаку, Сибіга порадив скаржитися Москві",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,TRUE,FALSE,TRUE,FALSE,TRUE
325144,20250819,2,2530619|2532807,liga|pravdaua,https://news.liga.net/politics/news/drony-sbu-unichtozhili-dva-sklada-boepripasov-rossiyan-v-luganskoi-oblasti|https://www.pravda.com.ua/news/2025/08/19/7526895/,AMMUNITION_ARSENAL,склада боеприпас|склади боєприпас,Дрон|уничтож,712734,Baydivka,Luhans'k,Starobil's'kyi,38.90252,49.15874,DROP,DROP_LOCATION_NOT_RU,,,,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,TRUE,FALSE,Дроны СБУ уничтожили два склада боеприпасов россиян в Луганской области || Дрони СБУ запалили склади боєприпасів росіян на Луганщині.,REVIEW,FALSE,UNKNOWN,TRUE,M1_UA_ACTOR_UA_GEO,UA_ACTOR_WITH_UKRAINE_GEOCODE_REQUIRES_TEXT_CHECK,,TRUE,TRUE,TRUE,FALSE,FALSE
373684,20250820,1,2530635,liga,https://news.liga.net/politics/news/vengriya-zayavila-o-vozobnovlenii-postavok-po-truboprovodu-druzhba-posle-ataki-vsu,PIPELINE_PUMPING,трубопровод,атак,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,TRUE,FALSE,"Венгрия заявила о возобновлении поставок по трубопроводу """"Дружба"""" после атаки ВСУ",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,TRUE,FALSE,TRUE,FALSE,TRUE
373682,20250820,2,2532848,pravdaua,https://www.pravda.com.ua/news/2025/08/20/7526961/,PIPELINE_PUMPING,нафтопров,атак,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,a_ukr_init_b,0,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,FALSE,FALSE,"В Угорщині заявили, що нафтопровід """"Дружба"""" відновив роботу і просять Україну більше не атакувати його.",REVIEW,FALSE,UNKNOWN,TRUE,H1_RUSSIA_TARGET_TEXT,KNOWN_RUSSIA_2025_TARGET_OR_PLACE_TEXT,Дружба,TRUE,FALSE,TRUE,FALSE,TRUE
