event_id_1pd,date,n_reports,event_ids_matching,sources_matching,source_urls,target_classes,target_terms,attack_terms,geonameid,asciiname,ADM1_NAME,ADM2_NAME,longitude,latitude,location_bucket,location_method,nearest_ru_distance_km,nearest_ru_geonameid,nearest_ru_name,a_ukr_init_field,a_ukr_init,a_ukr_field,a_ukr,a_rus_init_field,a_rus_init,a_rus_field,a_rus,ua_actor_text,ru_scope_text,representative_text,Stage1Triage,CandidateCensusComplete,ScopeAutoV1,ManualReviewRequired,UnknownPriorityV2,UnknownPriorityReasonV2,RussiaTargetTextHitsV2,UkraineActorEvidenceV2,RussiaActorEvidenceV2,UkraineAdm1EvidenceV2,CrimeaAdm1EvidenceV2,RussiaReviewMethodEvidenceV2
58444,20240210,1,990955,espreso,https://espreso.tv/viyna-z-rosiyeyu-britanska-rozvidka-otsinila-naslidki-udaru-po-aerodromu-belbek-u-krimu,STRATEGIC_AIRBASE,аеродром,удар,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Британська розвідка оцінила наслідки удару по аеродрому Бельбек у Криму,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE
240255,20240303,1,1050232,interfaxua,https://interfax.com.ua/news/general/971199.html,AMMUNITION_ARSENAL,склад боєприпас,знищ,709717,Donetsk,Donets'k,Donets'ka,37.80285,48.015884,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Donetsk,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,"ССО знищили на Донецькому напрямку ворожий склад боєприпасів, БПЛА та ретранслятор",REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,FALSE,TRUE,FALSE,TRUE
349304,20240303,1,1686681,pravdaua,https://www.pravda.com.ua/news/2024/03/3/7444754/,PIPELINE_PUMPING,нафтопров,знищ,,,,,35.383911,45.026654,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,У Феодосії знищено нафтопровід окупантів - кримські партизани.,REVIEW,FALSE,UNKNOWN,TRUE,M2_REMAINS_UNRESOLVED,NO_DECISIVE_SECOND_STAGE_SIGNAL,,FALSE,FALSE,FALSE,FALSE,FALSE
58554,20240304,1,1725051,unian,https://www.unian.ua/war/rosiyani-zayavili-pro-raketnu-ataku-na-aviabazu-gvardiyske-v-krimu-12562461.html,STRATEGIC_AIRBASE,авіабаз,атак|ракет,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,"Росіяни заявили про """"ракетну атаку"""" на авіабазу """"Гвардійське"""" в Криму",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,TRUE,FALSE,TRUE,FALSE
203297,20240309,1,1066254,interfaxua,https://interfax.com.ua/news/general/972549.html,AMMUNITION_ARSENAL,склад боєприпас,знищ,706448,Kherson,Kherson,Khersons'ka,32.614962,46.640319,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kherson,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,Українські аеророзвідники знищили гаубицю і склад боєприпасів противника в Херсонській області,REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,FALSE,TRUE,FALSE,TRUE
58667,20240323,1,1725458,unian,https://www.unian.ua/war/novini-krimu-na-pivostrovi-ogolosili-trivogu-lunayut-vibuhi-video-12582321.html,STRATEGIC_AIRBASE,аеродром,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"В окупованому Криму пролунали вибухи: можливий """"приліт"""" по кораблях та аеродрому (відео)",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE
63541,20240324,1,1109954,espreso,https://espreso.tv/viyna-z-rosiyeyu-ataka-droniv-gur-na-engels-pozhezha-na-npz-u-saratovskiy-oblasti-i-znishcheni-korabli-u-timchasovo-okupovanomu-sevastopoli-de-v-rosiyan-vibukhalo-ta-palalo-tsogo-tizhnya,REFINING_PETROCHEM_GAS,НПЗ,Атак|вибух|дрон|знищ|пожеж,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,"Атака дронів ГУР на Енгельс, пожежа на НПЗ у Саратовській області і знищені кораблі у тимчасово окупованому Севастополі: де в росіян вибухало та палало цього тижня",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,TRUE,FALSE,TRUE,FALSE
49468,20240324,1,1854970,liveuamap,https://t.me/Crimeanwind/56155,FUEL_STORAGE_TERMINAL,нафтобаз,Пожеж,693342,Sofiivka,Crimea,Simferopol's'kyi,33.99335,45.11456,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Пожежа на нафтобазі в Гвардійському під Сімферополем окупованого Криму,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE
58707,20240329,2,1651004,liga,https://news.liga.net/politics/news/prezident-ukraine-nuzhny-atacms-dlya-udarov-po-aerodromam-okkupantov-v-krymu,STRATEGIC_AIRBASE,аэродром,удар,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,Президент: Украине нужны ATACMS для ударов по аэродромам оккупантов в Крыму,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,TRUE,FALSE,FALSE,TRUE,FALSE
58708,20240329,1,1687376,pravdaua,https://www.pravda.com.ua/news/2024/03/29/7448842/,STRATEGIC_AIRBASE,аеродром,удар,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"Зеленський: Нам потрібні ATACMS для ударів не по Росії, а по аеродромах в Криму.",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE
63573,20240402,1,1134504,espreso,https://espreso.tv/viyna-z-rosiyeyu-v-okupovanomu-sevastopoli-progrimili-vibukhi-ta-znikla-elektrika,ENERGY_GRID_SUPPORT,підстанц,вибух,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"У Севастополі вночі прогриміли вибухи та зникло світло: ЗМІ пишуть, що ГУР підірвало електропідстанцію",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE
58732,20240402,1,1725713,unian,https://www.unian.ua/war/vibuhi-v-krimu-2-kvitnya-u-sevastopoli-pidirvali-elektropidstanciyu-zmi-12591282.html,ENERGY_GRID_SUPPORT,підстанц,Вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"Вибухи в Криму: у Севастополі бійці ГУР підірвали електропідстанцію, - ЗМІ",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE
63574,20240402,1,1725726,unian,https://www.unian.ua/war/elektropidstanciyu-u-sevastopoli-atakuvalo-gur-ob-yekt-vivedeno-z-ladu-zmi-12591837.html,ENERGY_GRID_SUPPORT,підстанц,атак,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"Електропідстанцію у Севастополі атакувало ГУР, об'єкт виведено з ладу, - ЗМІ",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE
23592,20240407,1,1636951,meduza,https://twitter.com/strategicbakery/status/1778009522784674097,REFINING_PETROCHEM_GAS,нефтеперерабат,Атак,688983,Voroshilovka,Luhans'k,Popasnians'kyi,38.23533,48.8625,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Voroshilovka,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,1,TRUE,FALSE,Атака российской пехоты на мотоциклах возле Верхекаменского у Лисичанского нефтеперерабатывающего завода под огнем ВСУ.,REVIEW,FALSE,UNKNOWN,TRUE,H2_UA_ACTOR_RUSSIA_LOCATION_REVIEW,UA_ACTOR_PLUS_RUSSIA_SUSPECT_LOCATION_METHOD,,TRUE,TRUE,TRUE,FALSE,TRUE
23591,20240407,1,1636952,meduza,https://t.me/Khortytsky_wind/75,REFINING_PETROCHEM_GAS,нефтеперерабат,Атак,688983,Voroshilovka,Luhans'k,Popasnians'kyi,38.23095,48.86306,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Voroshilovka,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Атака пехоты ВС РФ на мотоциклах восточнее Верхнекаменского у Лисичанского нефтеперерабатывающего завода.,REVIEW,FALSE,UNKNOWN,TRUE,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE
82635,20240409,1,1153756,espreso,https://espreso.tv/v-ukraini-znestrumleno-mayzhe-400-naselenikh-punktiv-situatsiya-v-energosistemi,ENERGY_GRID_SUPPORT,підстанц,атак,696643,Poltava,Poltava,Poltavs'ka,34.551245,49.589531,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Poltava,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,РФ атакувала високовольтні підстанції на Полтавщині та Львівщині: ситуація в енергосистемі станом на 9 квітня,REVIEW,FALSE,UNKNOWN,TRUE,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE
203516,20240416,5,1172326,ria,https://ria.ru/20240416/spetsoperatsiya-1940294876.html,AMMUNITION_ARSENAL,склад боеприпас,уничтож,706448,Kherson,Kherson,Khersons'ka,32.614962,46.640319,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kherson,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Российские гаубицы уничтожили склад боеприпасов на Херсонском направлении,REVIEW,FALSE,UNKNOWN,TRUE,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE
222279,20240416,2,1172328,ria,https://ria.ru/20240416/podpole-1940299394.html,STRATEGIC_AIRBASE,аэродром,атак,707153,Kalinovka,Khmel'nyts'kyy,Khmel'nyts'kyi,26.92966,49.507388,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kalinovka,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"ВС России атаковали район аэродрома в Хмельницкой области, заявило подполье",REVIEW,FALSE,UNKNOWN,TRUE,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE
232898,20240417,1,1175341,espreso,https://espreso.tv/viyna-z-rosiyeyu-duzhe-seryozno-detonuvalo-kapitan-1-rangu-zapasu-vms-zsu-pro-te-chomu-udar-po-aerodromu-v-dzhankoi-vazhliviy,STRATEGIC_AIRBASE,аеродром,удар,709334,Dzhankoi,Crimea,Dzhankois'kyi,34.392872,45.713348,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,"""""Дуже серйозно детонувало"""": капітан 1 рангу запасу ВМС ЗСУ про те, чому удар по аеродрому в Джанкої важливий",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,TRUE,FALSE,FALSE,TRUE,FALSE
232903,20240417,1,1175353,espreso,https://espreso.tv/viyna-z-rosiyeyu-udar-po-aviabazi-rf-u-dzhankoi-ekspert-katkov-rozpoviv-chi-mogli-tam-buti-raketi-tsirkon,STRATEGIC_AIRBASE,авіабаз,Удар|ракет,709334,Dzhankoi,Crimea,Dzhankois'kyi,34.392872,45.713348,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"Удар по авіабазі РФ у Джанкої: експерт Катков розповів, чи могли там бути ракети """"Циркон""""",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE
232902,20240417,1,1175362,espreso,https://espreso.tv/peremoga-ukraini-peremozhni-novini-784-go-dnya-viyni-udar-po-viyskovomu-aerodromu-u-dzhankoi-znishchennya-mi-8-u-samari-ta-ataka-na-aviazavod-u-tatarstani,STRATEGIC_AIRBASE,аеродром,атак|знищ|удар,709334,Dzhankoi,Crimea,Dzhankois'kyi,34.392872,45.713348,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"Переможні новини 784-го дня війни: удар по військовому аеродрому в Джанкої, знищення Мі-8 у Самарі та атака на авіазавод у Татарстані",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE
232908,20240417,1,1175364,espreso,https://espreso.tv/article-okupanti-zminyuyut-taktiku-shturmiv-bilya-chasovogo-yaru-ta-uspishna-ataka-zsu-na-aerodrom-v-dzhankoi-kolonka-sergiya-zgurtsya,STRATEGIC_AIRBASE,аеродром,атак,709334,Dzhankoi,Crimea,Dzhankois'kyi,34.392872,45.713348,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,TRUE,FALSE,Окупанти змінюють тактику штурмів біля Часового Яру та успішна атака ЗСУ на аеродром в Джанкої. Колонка Сергія Згурця,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,TRUE,TRUE,FALSE,TRUE,FALSE
232905,20240417,1,1687925,pravdaua,https://www.pravda.com.ua/news/2024/04/17/7451724/,STRATEGIC_AIRBASE,аеродром,удар,709334,Dzhankoi,Crimea,Dzhankois'kyi,34.392872,45.713348,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,Зеленський підтвердив удар ЗСУ по Джанкойському аеродрому.,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,TRUE,FALSE,FALSE,TRUE,FALSE
58818,20240417,1,1726056,unian,https://www.unian.ua/war/v-krymu-posle-vzryvov-pylaet-v-rayone-aerodroma-smi-foto-12607500.html,STRATEGIC_AIRBASE,аеродром,вибух,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"У Криму після вибухів палає в районі аеродрому, - ЗМІ (відео)",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE
232899,20240417,1,1726067,unian,https://www.unian.ua/war/udar-po-aerodromu-u-dzhankoji-z-yavilasya-informaciya-pro-vtrati-okupantiv-12607908.html,STRATEGIC_AIRBASE,аеродром,Удар,709334,Dzhankoi,Crimea,Dzhankois'kyi,34.392872,45.713348,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Удар по аеродрому у Джанкої: з'явилася інформація про втрати окупантів,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE
232901,20240417,1,1726072,unian,https://www.unian.ua/war/udari-po-aerodromu-u-dzhankoji-gumenyuk-vidpovila-koli-budut-vidomi-rezultati-12607821.html,STRATEGIC_AIRBASE,аеродром,удар,709334,Dzhankoi,Crimea,Dzhankois'kyi,34.392872,45.713348,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Гуменюк прокоментувала удари по аеродрому в Джанкої: коли будуть відомі результати,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE
58820,20240417,1,1726074,unian,https://www.unian.ua/war/viyskoviy-rozpoviv-chomu-udar-po-aerodromu-v-krimu-vazhliviy-12608097.html,STRATEGIC_AIRBASE,аеродром,удар,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"Військовий розповів, чому удар по аеродрому в Криму важливий",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE
